0 -0.8492997304362936
200 -0.5068586901776503
400 -0.47280972799613147
600 -0.5418370059716857
800 -0.5272867061692467
1000 -0.5633381177063519
1200 -0.48809315482429344
1400 -0.5234803592718316
1600 -0.5522509632024283
1800 -0.7109522728172317
2000 -0.7818393194609266
2200 -0.5253342785876703
2400 -0.45924278617235265
2600 -0.4236992679568178
2800 -0.5202023558494357
3000 -0.4421305728419289
3200 -0.5121401878316311
3400 -0.630620978257241
3600 -0.3743108684210675
3800 -0.327787389594769
4000 -0.38595319493870517
4200 -0.3520620192790743
4400 -0.4623688190621752
4600 -0.5803156848148634
4800 -0.5434077771466798
5000 -0.5107962689313411
5200 -0.40689507723827023
5400 -0.3389612057401875
5600 -0.3488730622218492
5800 -0.5103995413321735
6000 -0.49422207148048414
6200 -0.3897188184102811
6400 -0.4184922924593588
6600 -0.40404368193307943
6800 -0.3963631971463226
7000 -0.2781650649972058
7200 -0.2772918887879557
7400 -0.35206535804952516
7600 -0.4462738042085934
7800 -0.2770061711771885
8000 -0.27154400678662743
8200 -0.2100646268517513
8400 -0.18685699960567081
8600 -0.23644544899517253
8800 -0.25967894538233993
9000 -0.33159381319615017
9200 -0.44057632468833613
9400 -0.24325190803346197
9600 -0.3144134413254846
9800 -0.2600461851524242
10000 -0.2258680911419979
10200 -0.31731927075123767
10400 -0.30948507597323516
10600 -0.28913721589895086
10800 -0.17667660775389132
11000 -0.2758859429604272
11200 -0.34389273170205237
11400 -0.3343337257715615
11600 -0.3371785966495488
11800 -0.3133294458134586
12000 -0.2566042150579681
12200 -0.24725412137037353
12400 -0.21190514051660767
12600 -0.20779588141722224
12800 -0.20407381456106483
13000 -0.2130052525993254
13200 -0.20162003216123342
13400 -0.2439070214592791
13600 -0.3105416706164706
13800 -0.28388894049291347
14000 -0.26667210884267506
14200 -0.269683038446008
14400 -0.34082039674494413
14600 -0.28466747274320997
14800 -0.3699349094122475
15000 -0.3178465664958911
15200 -0.31938859971566785
15400 -0.4381401492182403
15600 -0.5053209972182056
15800 -0.3808889004077347
16000 -0.39349545976587513
16200 -0.25838723806469466
16400 -0.2826958411787321
16600 -0.21280473203644049
16800 -0.2790725566389273
17000 -0.2967498211710632
17200 -0.3203566624506927
17400 -0.3389951715392283
17600 -0.23854992453293697
17800 -0.22614097933554977
18000 -0.33722175481004135
18200 -0.5561092947835599
18400 -0.6430070129228495
18600 -0.5888763901370934
18800 -0.3069478813744279
19000 -0.23574414550058176
19200 -0.2342932219878037
19400 -0.31247487700430254
19600 -0.2078889668097458
19800 -0.2181784120977498
20000 -0.2153807600200846
