# Time-averaged data for fix myat7
# TimeStep v_temperature
0 100.644
200 90.9901
400 98.7417
600 94.8658
800 104.598
1000 108.318
1200 98.7876
1400 100.254
1600 103.133
1800 101.123
2000 98.5371
2200 107.322
2400 102.017
2600 97.4128
2800 96.2585
3000 103.551
3200 102.131
3400 104.314
3600 98.786
3800 96.9348
4000 96.544
4200 103.358
4400 103.121
4600 100.792
4800 103.665
5000 94.0726
5200 101.21
5400 100.782
5600 102.686
5800 96.8485
6000 104.749
6200 101.572
6400 97.8606
6600 102.41
6800 103.534
7000 94.4276
7200 101.978
7400 108.29
7600 92.3934
7800 107.808
8000 91.4692
8200 102.473
8400 99.7227
8600 102.171
8800 98.5197
9000 98.4151
9200 99.5014
9400 104.285
9600 95.9337
9800 99.7639
10000 101.958
10200 102.372
10400 103.484
10600 97.9253
10800 106.835
11000 100.184
11200 103.576
11400 100.666
11600 106.317
11800 101.035
12000 96.4437
12200 105.064
12400 101.827
12600 112.238
12800 98.8493
13000 97.36
13200 97.4453
13400 106.727
13600 99.4541
13800 103.223
14000 106.097
14200 103.891
14400 101.759
14600 104.114
14800 96.8658
15000 93.4368
15200 95.6619
15400 112.364
15600 102.496
15800 102.48
16000 88.6947
16200 96.9125
16400 98.8243
16600 100.666
16800 97.4652
17000 103.132
17200 100.042
17400 97.2622
17600 106.289
17800 92.9936
18000 99.1891
18200 101.141
18400 103.44
18600 98.1741
18800 98.7855
19000 106.041
19200 102.706
19400 102.743
19600 98.5508
19800 100.114
20000 100.937
