# Time-averaged data for fix myat8
# TimeStep v_volume
0 2076.58
200 2076.58
400 2076.58
600 2076.58
800 2076.58
1000 2076.58
1200 2076.58
1400 2076.58
1600 2076.58
1800 2076.58
2000 2076.58
2200 2076.58
2400 2076.58
2600 2076.58
2800 2076.58
3000 2076.58
3200 2076.58
3400 2076.58
3600 2076.58
3800 2076.58
4000 2076.58
4200 2076.58
4400 2076.58
4600 2076.58
4800 2076.58
5000 2076.58
5200 2076.58
5400 2076.58
5600 2076.58
5800 2076.58
6000 2076.58
6200 2076.58
6400 2076.58
6600 2076.58
6800 2076.58
7000 2076.58
7200 2076.58
7400 2076.58
7600 2076.58
7800 2076.58
8000 2076.58
8200 2076.58
8400 2076.58
8600 2076.58
8800 2076.58
9000 2076.58
9200 2076.58
9400 2076.58
9600 2076.58
9800 2076.58
10000 2076.58
10200 2076.58
10400 2076.58
10600 2076.58
10800 2076.58
11000 2076.58
11200 2076.58
11400 2076.58
11600 2076.58
11800 2076.58
12000 2076.58
12200 2076.58
12400 2076.58
12600 2076.58
12800 2076.58
13000 2076.58
13200 2076.58
13400 2076.58
13600 2076.58
13800 2076.58
14000 2076.58
14200 2076.58
14400 2076.58
14600 2076.58
14800 2076.58
15000 2076.58
15200 2076.58
15400 2076.58
15600 2076.58
15800 2076.58
16000 2076.58
16200 2076.58
16400 2076.58
16600 2076.58
16800 2076.58
17000 2076.58
17200 2076.58
17400 2076.58
17600 2076.58
17800 2076.58
18000 2076.58
18200 2076.58
18400 2076.58
18600 2076.58
18800 2076.58
19000 2076.58
19200 2076.58
19400 2076.58
19600 2076.58
19800 2076.58
20000 2076.58
