# Time-averaged data for fix myat9
# TimeStep v_density
0 0.0399836
200 0.0399836
400 0.0399836
600 0.0399836
800 0.0399836
1000 0.0399836
1200 0.0399836
1400 0.0399836
1600 0.0399836
1800 0.0399836
2000 0.0399836
2200 0.0399836
2400 0.0399836
2600 0.0399836
2800 0.0399836
3000 0.0399836
3200 0.0399836
3400 0.0399836
3600 0.0399836
3800 0.0399836
4000 0.0399836
4200 0.0399836
4400 0.0399836
4600 0.0399836
4800 0.0399836
5000 0.0399836
5200 0.0399836
5400 0.0399836
5600 0.0399836
5800 0.0399836
6000 0.0399836
6200 0.0399836
6400 0.0399836
6600 0.0399836
6800 0.0399836
7000 0.0399836
7200 0.0399836
7400 0.0399836
7600 0.0399836
7800 0.0399836
8000 0.0399836
8200 0.0399836
8400 0.0399836
8600 0.0399836
8800 0.0399836
9000 0.0399836
9200 0.0399836
9400 0.0399836
9600 0.0399836
9800 0.0399836
10000 0.0399836
10200 0.0399836
10400 0.0399836
10600 0.0399836
10800 0.0399836
11000 0.0399836
11200 0.0399836
11400 0.0399836
11600 0.0399836
11800 0.0399836
12000 0.0399836
12200 0.0399836
12400 0.0399836
12600 0.0399836
12800 0.0399836
13000 0.0399836
13200 0.0399836
13400 0.0399836
13600 0.0399836
13800 0.0399836
14000 0.0399836
14200 0.0399836
14400 0.0399836
14600 0.0399836
14800 0.0399836
15000 0.0399836
15200 0.0399836
15400 0.0399836
15600 0.0399836
15800 0.0399836
16000 0.0399836
16200 0.0399836
16400 0.0399836
16600 0.0399836
16800 0.0399836
17000 0.0399836
17200 0.0399836
17400 0.0399836
17600 0.0399836
17800 0.0399836
18000 0.0399836
18200 0.0399836
18400 0.0399836
18600 0.0399836
18800 0.0399836
19000 0.0399836
19200 0.0399836
19400 0.0399836
19600 0.0399836
19800 0.0399836
20000 0.0399836
