# Time-averaged data for fix myat6
# TimeStep v_pressure
0 -355.905
200 438.794
400 837.413
600 364.27
800 705.525
1000 646.116
1200 430.126
1400 372.814
1600 581.48
1800 809.921
2000 630.255
2200 450.123
2400 418.713
2600 829.117
2800 482.252
3000 695.539
3200 550.88
3400 449.037
3600 788.282
3800 651.775
4000 710.939
4200 753.528
4400 536.1
4600 342.829
4800 621.579
5000 639.41
5200 621.446
5400 720.827
5600 404.277
5800 592.561
6000 529.848
6200 592.36
6400 383.214
6600 899.756
6800 942.952
7000 547.944
7200 675.593
7400 519.298
7600 617.109
7800 736.914
8000 567.326
8200 546.876
8400 446.414
8600 612.147
8800 708.057
9000 507.873
9200 516.37
9400 567.022
9600 567.108
9800 712.402
10000 660.302
10200 889.824
10400 418.233
10600 990.859
10800 580.989
11000 680.32
11200 702.287
11400 396.726
11600 821.578
11800 347.129
12000 440.853
12200 778.974
12400 645.545
12600 868.166
12800 746.58
13000 224.127
13200 648.131
13400 639.433
13600 516.468
13800 734.972
14000 625.768
14200 556.677
14400 534.505
14600 442.384
14800 492.582
15000 700.781
15200 431.046
15400 756.458
15600 502.426
15800 565.148
16000 375.77
16200 886.886
16400 406.089
16600 542.675
16800 613.596
17000 728.702
17200 493.046
17400 820.123
17600 713.917
17800 635.283
18000 724.587
18200 512.578
18400 655.825
18600 493.053
18800 719.217
19000 845.969
19200 546.758
19400 572.948
19600 563.416
19800 624.75
20000 472.435
