# Time-averaged data for fix myat8
# TimeStep v_volume
0 5869.01
200 5869.01
400 5869.01
600 5869.01
800 5869.01
1000 5869.01
1200 5869.01
1400 5869.01
1600 5869.01
1800 5869.01
2000 5869.01
2200 5869.01
2400 5869.01
2600 5869.01
2800 5869.01
3000 5869.01
3200 5869.01
3400 5869.01
3600 5869.01
3800 5869.01
4000 5869.01
4200 5869.01
4400 5869.01
4600 5869.01
4800 5869.01
5000 5869.01
5200 5869.01
5400 5869.01
5600 5869.01
5800 5869.01
6000 5869.01
6200 5869.01
6400 5869.01
6600 5869.01
6800 5869.01
7000 5869.01
7200 5869.01
7400 5869.01
7600 5869.01
7800 5869.01
8000 5869.01
8200 5869.01
8400 5869.01
8600 5869.01
8800 5869.01
9000 5869.01
9200 5869.01
9400 5869.01
9600 5869.01
9800 5869.01
10000 5869.01
10200 5869.01
10400 5869.01
10600 5869.01
10800 5869.01
11000 5869.01
11200 5869.01
11400 5869.01
11600 5869.01
11800 5869.01
12000 5869.01
12200 5869.01
12400 5869.01
12600 5869.01
12800 5869.01
13000 5869.01
13200 5869.01
13400 5869.01
13600 5869.01
13800 5869.01
14000 5869.01
14200 5869.01
14400 5869.01
14600 5869.01
14800 5869.01
15000 5869.01
15200 5869.01
15400 5869.01
15600 5869.01
15800 5869.01
16000 5869.01
16200 5869.01
16400 5869.01
16600 5869.01
16800 5869.01
17000 5869.01
17200 5869.01
17400 5869.01
17600 5869.01
17800 5869.01
18000 5869.01
18200 5869.01
18400 5869.01
18600 5869.01
18800 5869.01
19000 5869.01
19200 5869.01
19400 5869.01
19600 5869.01
19800 5869.01
20000 5869.01
