# Time-averaged data for fix myat3
# TimeStep v_Etot
0 2.55747
200 5.52244
400 6.65489
600 7.40188
800 7.53573
1000 7.44839
1200 7.3943
1400 7.64706
1600 7.79361
1800 7.3823
2000 7.44147
2200 8.09777
2400 8.19303
2600 8.06936
2800 8.13344
3000 7.92815
3200 7.32165
3400 7.14698
3600 6.79164
3800 7.24057
4000 7.38383
4200 7.63825
4400 7.80972
4600 8.21138
4800 7.83916
5000 7.89952
5200 8.07728
5400 7.94145
5600 7.55867
5800 7.62759
6000 7.16319
6200 7.87719
6400 8.42543
6600 8.28769
6800 8.0107
7000 8.0669
7200 8.01153
7400 7.86199
7600 7.88305
7800 7.90704
8000 7.28485
8200 7.43528
8400 7.80873
8600 7.42573
8800 7.53154
9000 6.83305
9200 6.68295
9400 7.47265
9600 7.67322
9800 7.92416
10000 7.80602
10200 7.64442
10400 7.82348
10600 7.61783
10800 7.59331
11000 7.21979
11200 7.4304
11400 7.0796
11600 7.26666
11800 7.22151
12000 7.16515
12200 7.84675
12400 7.9845
12600 7.90569
12800 7.83282
13000 7.97193
13200 7.77245
13400 7.48371
13600 7.3345
13800 7.69441
14000 7.48719
14200 7.36887
14400 7.38131
14600 7.76167
14800 7.77759
15000 7.43509
15200 7.469
15400 7.51636
15600 8.03464
15800 7.41377
16000 7.64942
16200 7.66341
16400 7.65426
16600 7.99085
16800 7.20513
17000 7.48281
17200 6.48452
17400 6.44854
17600 6.8304
17800 7.08092
18000 7.58322
18200 7.70367
18400 7.43907
18600 7.41353
18800 7.71916
19000 8.05372
19200 7.91484
19400 7.85599
19600 7.07374
19800 7.86078
20000 8.17324
