# Time-averaged data for fix myat8
# TimeStep v_volume
0 4354.7
200 4354.7
400 4354.7
600 4354.7
800 4354.7
1000 4354.7
1200 4354.7
1400 4354.7
1600 4354.7
1800 4354.7
2000 4354.7
2200 4354.7
2400 4354.7
2600 4354.7
2800 4354.7
3000 4354.7
3200 4354.7
3400 4354.7
3600 4354.7
3800 4354.7
4000 4354.7
4200 4354.7
4400 4354.7
4600 4354.7
4800 4354.7
5000 4354.7
5200 4354.7
5400 4354.7
5600 4354.7
5800 4354.7
6000 4354.7
6200 4354.7
6400 4354.7
6600 4354.7
6800 4354.7
7000 4354.7
7200 4354.7
7400 4354.7
7600 4354.7
7800 4354.7
8000 4354.7
8200 4354.7
8400 4354.7
8600 4354.7
8800 4354.7
9000 4354.7
9200 4354.7
9400 4354.7
9600 4354.7
9800 4354.7
10000 4354.7
10200 4354.7
10400 4354.7
10600 4354.7
10800 4354.7
11000 4354.7
11200 4354.7
11400 4354.7
11600 4354.7
11800 4354.7
12000 4354.7
12200 4354.7
12400 4354.7
12600 4354.7
12800 4354.7
13000 4354.7
13200 4354.7
13400 4354.7
13600 4354.7
13800 4354.7
14000 4354.7
14200 4354.7
14400 4354.7
14600 4354.7
14800 4354.7
15000 4354.7
15200 4354.7
15400 4354.7
15600 4354.7
15800 4354.7
16000 4354.7
16200 4354.7
16400 4354.7
16600 4354.7
16800 4354.7
17000 4354.7
17200 4354.7
17400 4354.7
17600 4354.7
17800 4354.7
18000 4354.7
18200 4354.7
18400 4354.7
18600 4354.7
18800 4354.7
19000 4354.7
19200 4354.7
19400 4354.7
19600 4354.7
19800 4354.7
20000 4354.7
