# Time-averaged data for fix myat7
# TimeStep v_temperature
0 100.644
200 110.526
400 100.295
600 99.8767
800 95.7531
1000 99.1936
1200 114.84
1400 96.9515
1600 104.096
1800 112.109
2000 95.1839
2200 85.7638
2400 114.531
2600 106.584
2800 103.813
3000 97.2105
3200 97.6174
3400 103.64
3600 94.7258
3800 100.283
4000 87.0617
4200 93.5457
4400 106.665
4600 72.3565
4800 99.0699
5000 97.4902
5200 98.2766
5400 94.956
5600 105.015
5800 118.805
6000 99.494
6200 97.1753
6400 92.2154
6600 80.5747
6800 112.946
7000 95.6415
7200 89.9316
7400 94.8472
7600 103.694
7800 100.055
8000 99.3235
8200 84.7879
8400 103.311
8600 100.772
8800 97.6131
9000 93.9486
9200 99.458
9400 104.919
9600 96.8336
9800 89.8137
10000 92.4438
10200 106.852
10400 96.0575
10600 106.272
10800 111.38
11000 105.027
11200 103.979
11400 100.35
11600 96.4354
11800 97.9866
12000 104.827
12200 106.019
12400 103.348
12600 86.419
12800 102.926
13000 97.2252
13200 102.786
13400 105.196
13600 103.667
13800 110.901
14000 83.5636
14200 105.674
14400 109.888
14600 100.06
14800 104.399
15000 110.316
15200 96.1798
15400 108.268
15600 105.112
15800 95.6707
16000 89.5936
16200 103.183
16400 116.056
16600 88.0756
16800 95.3649
17000 105.946
17200 97.9073
17400 113.157
17600 94.6247
17800 99.4977
18000 100.101
18200 102.565
18400 101.57
18600 95.6919
18800 99.0005
19000 100.529
19200 108.38
19400 89.0721
19600 93.8419
19800 125.069
20000 89.8534
