# Time-averaged data for fix myat9
# TimeStep v_density
0 0.0510514
200 0.0510514
400 0.0510514
600 0.0510514
800 0.0510514
1000 0.0510514
1200 0.0510514
1400 0.0510514
1600 0.0510514
1800 0.0510514
2000 0.0510514
2200 0.0510514
2400 0.0510514
2600 0.0510514
2800 0.0510514
3000 0.0510514
3200 0.0510514
3400 0.0510514
3600 0.0510514
3800 0.0510514
4000 0.0510514
4200 0.0510514
4400 0.0510514
4600 0.0510514
4800 0.0510514
5000 0.0510514
5200 0.0510514
5400 0.0510514
5600 0.0510514
5800 0.0510514
6000 0.0510514
6200 0.0510514
6400 0.0510514
6600 0.0510514
6800 0.0510514
7000 0.0510514
7200 0.0510514
7400 0.0510514
7600 0.0510514
7800 0.0510514
8000 0.0510514
8200 0.0510514
8400 0.0510514
8600 0.0510514
8800 0.0510514
9000 0.0510514
9200 0.0510514
9400 0.0510514
9600 0.0510514
9800 0.0510514
10000 0.0510514
10200 0.0510514
10400 0.0510514
10600 0.0510514
10800 0.0510514
11000 0.0510514
11200 0.0510514
11400 0.0510514
11600 0.0510514
11800 0.0510514
12000 0.0510514
12200 0.0510514
12400 0.0510514
12600 0.0510514
12800 0.0510514
13000 0.0510514
13200 0.0510514
13400 0.0510514
13600 0.0510514
13800 0.0510514
14000 0.0510514
14200 0.0510514
14400 0.0510514
14600 0.0510514
14800 0.0510514
15000 0.0510514
15200 0.0510514
15400 0.0510514
15600 0.0510514
15800 0.0510514
16000 0.0510514
16200 0.0510514
16400 0.0510514
16600 0.0510514
16800 0.0510514
17000 0.0510514
17200 0.0510514
17400 0.0510514
17600 0.0510514
17800 0.0510514
18000 0.0510514
18200 0.0510514
18400 0.0510514
18600 0.0510514
18800 0.0510514
19000 0.0510514
19200 0.0510514
19400 0.0510514
19600 0.0510514
19800 0.0510514
20000 0.0510514
