# Time-averaged data for fix myat7
# TimeStep v_temperature
0 100.644
200 92.2664
400 99.8932
600 99.4415
800 98.067
1000 100.844
1200 100.687
1400 99.2584
1600 100.169
1800 104.607
2000 100.602
2200 100.434
2400 100.691
2600 99.8911
2800 100.897
3000 97.1774
3200 97.2752
3400 96.3365
3600 98.4192
3800 98.4771
4000 108.531
4200 100.562
4400 98.541
4600 95.7558
4800 99.429
5000 102.749
5200 106.325
5400 88.7181
5600 93.3673
5800 101.496
6000 100.254
6200 96.3315
6400 104.136
6600 92.6503
6800 101.375
7000 105.157
7200 97.8119
7400 104.814
7600 105.041
7800 104.521
8000 98.1941
8200 99.6341
8400 97.3198
8600 100.646
8800 99.4503
9000 95.9968
9200 100.037
9400 95.0402
9600 98.3003
9800 103.735
10000 100.251
10200 92.6854
10400 98.3042
10600 107.527
10800 92.9328
11000 98.5189
11200 104.174
11400 100.846
11600 98.4981
11800 107.559
12000 98.2595
12200 99.8048
12400 105.893
12600 91.5674
12800 96.2484
13000 104.264
13200 96.8876
13400 103.023
13600 106.396
13800 105.815
14000 104.435
14200 101.766
14400 106.747
14600 97.2541
14800 98.8081
15000 105.577
15200 96.5839
15400 102.313
15600 100.626
15800 105.983
16000 103.39
16200 99.7347
16400 104.93
16600 102
16800 95.3946
17000 102.834
17200 106.288
17400 100.906
17600 97.406
17800 95.6231
18000 108.679
18200 106.941
18400 103.335
18600 101.004
18800 105.28
19000 95.7924
19200 99.0742
19400 102.834
19600 102.765
19800 102.286
20000 100.722
