# Time-averaged data for fix myat3
# TimeStep v_Etot
0 -1.86948
200 1.3423
400 2.69841
600 3.14247
800 3.31395
1000 3.79109
1200 3.77977
1400 3.56003
1600 3.48861
1800 3.77557
2000 3.32864
2200 3.43352
2400 3.36177
2600 3.66388
2800 3.20324
3000 3.9177
3200 3.97261
3400 3.72096
3600 3.42249
3800 3.78921
4000 3.5508
4200 3.76541
4400 3.44962
4600 3.76978
4800 3.97952
5000 3.65958
5200 3.36085
5400 3.65811
5600 3.53255
5800 3.5151
6000 3.65861
6200 3.46399
6400 3.19215
6600 3.74591
6800 4.26127
7000 4.1809
7200 3.92357
7400 3.54432
7600 3.28355
7800 3.43745
8000 3.15467
8200 3.31575
8400 3.37042
8600 3.34937
8800 3.35848
9000 3.28345
9200 2.84774
9400 3.1281
9600 3.89367
9800 4.09335
10000 3.75655
10200 3.32873
10400 3.59263
10600 3.88524
10800 3.7149
11000 4.22246
11200 4.18233
11400 3.84167
11600 4.11495
11800 3.49773
12000 3.49406
12200 3.49575
12400 3.03631
12600 3.21071
12800 3.16054
13000 3.56476
13200 3.94426
13400 4.04723
13600 3.76172
13800 3.67383
14000 3.83423
14200 3.69844
14400 3.95331
14600 3.46663
14800 3.39257
15000 3.68502
15200 3.4808
15400 4.1727
15600 3.81614
15800 3.8506
16000 3.80635
16200 3.64347
16400 3.62567
16600 3.33987
16800 3.68022
17000 3.30594
17200 4.12815
17400 3.63089
17600 4.26187
17800 4.18604
18000 4.04428
18200 3.40592
18400 3.43407
18600 3.60778
18800 2.99275
19000 3.27122
19200 3.12628
19400 3.31238
19600 3.63343
19800 3.24062
20000 3.09465
