# Time-averaged data for fix myat9
# TimeStep v_density
0 0.0227601
200 0.0227601
400 0.0227601
600 0.0227601
800 0.0227601
1000 0.0227601
1200 0.0227601
1400 0.0227601
1600 0.0227601
1800 0.0227601
2000 0.0227601
2200 0.0227601
2400 0.0227601
2600 0.0227601
2800 0.0227601
3000 0.0227601
3200 0.0227601
3400 0.0227601
3600 0.0227601
3800 0.0227601
4000 0.0227601
4200 0.0227601
4400 0.0227601
4600 0.0227601
4800 0.0227601
5000 0.0227601
5200 0.0227601
5400 0.0227601
5600 0.0227601
5800 0.0227601
6000 0.0227601
6200 0.0227601
6400 0.0227601
6600 0.0227601
6800 0.0227601
7000 0.0227601
7200 0.0227601
7400 0.0227601
7600 0.0227601
7800 0.0227601
8000 0.0227601
8200 0.0227601
8400 0.0227601
8600 0.0227601
8800 0.0227601
9000 0.0227601
9200 0.0227601
9400 0.0227601
9600 0.0227601
9800 0.0227601
10000 0.0227601
10200 0.0227601
10400 0.0227601
10600 0.0227601
10800 0.0227601
11000 0.0227601
11200 0.0227601
11400 0.0227601
11600 0.0227601
11800 0.0227601
12000 0.0227601
12200 0.0227601
12400 0.0227601
12600 0.0227601
12800 0.0227601
13000 0.0227601
13200 0.0227601
13400 0.0227601
13600 0.0227601
13800 0.0227601
14000 0.0227601
14200 0.0227601
14400 0.0227601
14600 0.0227601
14800 0.0227601
15000 0.0227601
15200 0.0227601
15400 0.0227601
15600 0.0227601
15800 0.0227601
16000 0.0227601
16200 0.0227601
16400 0.0227601
16600 0.0227601
16800 0.0227601
17000 0.0227601
17200 0.0227601
17400 0.0227601
17600 0.0227601
17800 0.0227601
18000 0.0227601
18200 0.0227601
18400 0.0227601
18600 0.0227601
18800 0.0227601
19000 0.0227601
19200 0.0227601
19400 0.0227601
19600 0.0227601
19800 0.0227601
20000 0.0227601
