# Time-averaged data for fix myat2
# TimeStep v_Ekin
0 14.7
200 13.0324
400 14.6775
600 15.21
800 14.9608
1000 14.9338
1200 15.0466
1400 14.7275
1600 14.7411
1800 14.7147
2000 14.0318
2200 14.9223
2400 14.1675
2600 14.5267
2800 15.4663
3000 14.4907
3200 14.5618
3400 14.707
3600 14.499
3800 14.8039
4000 15.0592
4200 15.3268
4400 14.538
4600 14.495
4800 14.9899
5000 14.8482
5200 15.3289
5400 14.9866
5600 14.9581
5800 14.4714
6000 14.6965
6200 14.7595
6400 14.7315
6600 14.8094
6800 14.8029
7000 14.5919
7200 14.4553
7400 14.8755
7600 15.2604
7800 14.3166
8000 14.7275
8200 14.5829
8400 14.3619
8600 15.0525
8800 14.6557
9000 14.3688
9200 14.6766
9400 14.1704
9600 14.9367
9800 13.2307
10000 14.5682
10200 15.0214
10400 15.2437
10600 15.3661
10800 14.9141
11000 14.7368
11200 14.5198
11400 14.8408
11600 15.1137
11800 14.4426
12000 14.3511
12200 14.6044
12400 14.3785
12600 14.5003
12800 14.3304
13000 14.3094
13200 15.0701
13400 14.768
13600 14.3323
13800 15.1205
14000 14.7649
14200 14.8384
14400 14.0412
14600 14.4045
14800 15.4026
15000 14.7694
15200 14.4126
15400 14.5337
15600 14.2751
15800 15.233
16000 15.1044
16200 14.3363
16400 14.633
16600 14.9894
16800 14.8725
17000 14.5326
17200 14.5139
17400 14.4362
17600 14.8757
17800 15.2958
18000 14.6535
18200 15.1155
18400 15.0769
18600 15.2416
18800 14.796
19000 15.0307
19200 15.0684
19400 14.7523
19600 14.6485
19800 14.7881
20000 14.6192
