# Time-averaged data for fix myat8
# TimeStep v_volume
0 8998.91
200 8998.91
400 8998.91
600 8998.91
800 8998.91
1000 8998.91
1200 8998.91
1400 8998.91
1600 8998.91
1800 8998.91
2000 8998.91
2200 8998.91
2400 8998.91
2600 8998.91
2800 8998.91
3000 8998.91
3200 8998.91
3400 8998.91
3600 8998.91
3800 8998.91
4000 8998.91
4200 8998.91
4400 8998.91
4600 8998.91
4800 8998.91
5000 8998.91
5200 8998.91
5400 8998.91
5600 8998.91
5800 8998.91
6000 8998.91
6200 8998.91
6400 8998.91
6600 8998.91
6800 8998.91
7000 8998.91
7200 8998.91
7400 8998.91
7600 8998.91
7800 8998.91
8000 8998.91
8200 8998.91
8400 8998.91
8600 8998.91
8800 8998.91
9000 8998.91
9200 8998.91
9400 8998.91
9600 8998.91
9800 8998.91
10000 8998.91
10200 8998.91
10400 8998.91
10600 8998.91
10800 8998.91
11000 8998.91
11200 8998.91
11400 8998.91
11600 8998.91
11800 8998.91
12000 8998.91
12200 8998.91
12400 8998.91
12600 8998.91
12800 8998.91
13000 8998.91
13200 8998.91
13400 8998.91
13600 8998.91
13800 8998.91
14000 8998.91
14200 8998.91
14400 8998.91
14600 8998.91
14800 8998.91
15000 8998.91
15200 8998.91
15400 8998.91
15600 8998.91
15800 8998.91
16000 8998.91
16200 8998.91
16400 8998.91
16600 8998.91
16800 8998.91
17000 8998.91
17200 8998.91
17400 8998.91
17600 8998.91
17800 8998.91
18000 8998.91
18200 8998.91
18400 8998.91
18600 8998.91
18800 8998.91
19000 8998.91
19200 8998.91
19400 8998.91
19600 8998.91
19800 8998.91
20000 8998.91
