# Time-averaged data for fix myat7
# TimeStep v_temperature
0 100.644
200 89.489
400 104.241
600 97.1255
800 106.61
1000 104.482
1200 96.0957
1400 105.809
1600 97.1167
1800 94.4553
2000 99.7763
2200 97.6085
2400 103.398
2600 103.8
2800 92.8548
3000 93.9921
3200 99.5527
3400 100.9
3600 98.9615
3800 98.1389
4000 103.917
4200 101.554
4400 100.847
4600 104.015
4800 96.3693
5000 102.601
5200 93.6051
5400 93.6323
5600 103.832
5800 98.7429
6000 102.355
6200 102.87
6400 108.823
6600 94.7124
6800 107.787
7000 94.3511
7200 96.4796
7400 99.4094
7600 102.541
7800 100.6
8000 94.0487
8200 104.49
8400 104.325
8600 100.468
8800 94.8668
9000 97.0322
9200 92.7142
9400 101.938
9600 92.8128
9800 101.706
10000 100.654
10200 99.2844
10400 103.523
10600 101.29
10800 98.0062
11000 93.1703
11200 96.5642
11400 106.83
11600 108.397
11800 102.276
12000 99.3547
12200 96.7305
12400 105.43
12600 103.315
12800 108.063
13000 97.0282
13200 110.125
13400 95.9714
13600 105.547
13800 96.0586
14000 100.665
14200 105.87
14400 99.886
14600 99.5981
14800 105.395
15000 95.2533
15200 88.9721
15400 104.314
15600 91.2432
15800 108.849
16000 103.832
16200 103.203
16400 101.734
16600 103.824
16800 97.1029
17000 102.209
17200 99.9947
17400 98.6313
17600 105.359
17800 101.711
18000 98.9208
18200 98.7065
18400 95.606
18600 96.4998
18800 90.9582
19000 103.648
19200 104.747
19400 99.9838
19600 97.61
19800 93.0357
20000 98.7342
