# Time-averaged data for fix myat7
# TimeStep v_temperature
0 100.644
200 95.2756
400 96.0385
600 108.423
800 102.223
1000 99.4769
1200 112.277
1400 102.744
1600 106.575
1800 97.335
2000 105.367
2200 108.2
2400 101.035
2600 98.1288
2800 94.3915
3000 106.462
3200 102.144
3400 103.994
3600 100.777
3800 105.437
4000 105.533
4200 104.333
4400 102.497
4600 95.5684
4800 99.8954
5000 97.5755
5200 101.34
5400 104.684
5600 105.747
5800 102.034
6000 103.817
6200 104.715
6400 106.641
6600 104.286
6800 111.86
7000 91.897
7200 110.9
7400 94.909
7600 110.786
7800 97.469
8000 99.2803
8200 94.6279
8400 104.73
8600 86.0672
8800 98.6932
9000 105.644
9200 103.205
9400 97.8187
9600 102.899
9800 103.732
10000 97.2223
10200 103.619
10400 105.063
10600 96.8193
10800 86.1112
11000 92.0832
11200 101.268
11400 105.864
11600 108.35
11800 94.9172
12000 94.2388
12200 85.3645
12400 95.182
12600 107.283
12800 102.031
13000 96.3029
13200 108.878
13400 102.904
13600 102.27
13800 90.6601
14000 101.647
14200 102.751
14400 90.9567
14600 98.0427
14800 107.716
15000 103.526
15200 103.699
15400 94.5802
15600 100.31
15800 98.1601
16000 106.638
16200 106.833
16400 94.2647
16600 101.868
16800 98.2435
17000 119.785
17200 108.621
17400 107.67
17600 94.5768
17800 107.651
18000 103.062
18200 95.1031
18400 96.5809
18600 100.351
18800 93.2791
19000 97.4803
19200 96.8299
19400 99.6751
19600 95.546
19800 95.969
20000 108.658
