# Time-averaged data for fix myat9
# TimeStep v_density
0 0.0215291
200 0.0215291
400 0.0215291
600 0.0215291
800 0.0215291
1000 0.0215291
1200 0.0215291
1400 0.0215291
1600 0.0215291
1800 0.0215291
2000 0.0215291
2200 0.0215291
2400 0.0215291
2600 0.0215291
2800 0.0215291
3000 0.0215291
3200 0.0215291
3400 0.0215291
3600 0.0215291
3800 0.0215291
4000 0.0215291
4200 0.0215291
4400 0.0215291
4600 0.0215291
4800 0.0215291
5000 0.0215291
5200 0.0215291
5400 0.0215291
5600 0.0215291
5800 0.0215291
6000 0.0215291
6200 0.0215291
6400 0.0215291
6600 0.0215291
6800 0.0215291
7000 0.0215291
7200 0.0215291
7400 0.0215291
7600 0.0215291
7800 0.0215291
8000 0.0215291
8200 0.0215291
8400 0.0215291
8600 0.0215291
8800 0.0215291
9000 0.0215291
9200 0.0215291
9400 0.0215291
9600 0.0215291
9800 0.0215291
10000 0.0215291
10200 0.0215291
10400 0.0215291
10600 0.0215291
10800 0.0215291
11000 0.0215291
11200 0.0215291
11400 0.0215291
11600 0.0215291
11800 0.0215291
12000 0.0215291
12200 0.0215291
12400 0.0215291
12600 0.0215291
12800 0.0215291
13000 0.0215291
13200 0.0215291
13400 0.0215291
13600 0.0215291
13800 0.0215291
14000 0.0215291
14200 0.0215291
14400 0.0215291
14600 0.0215291
14800 0.0215291
15000 0.0215291
15200 0.0215291
15400 0.0215291
15600 0.0215291
15800 0.0215291
16000 0.0215291
16200 0.0215291
16400 0.0215291
16600 0.0215291
16800 0.0215291
17000 0.0215291
17200 0.0215291
17400 0.0215291
17600 0.0215291
17800 0.0215291
18000 0.0215291
18200 0.0215291
18400 0.0215291
18600 0.0215291
18800 0.0215291
19000 0.0215291
19200 0.0215291
19400 0.0215291
19600 0.0215291
19800 0.0215291
20000 0.0215291
