# Time-averaged data for fix myat9
# TimeStep v_density
0 0.0166051
200 0.0166051
400 0.0166051
600 0.0166051
800 0.0166051
1000 0.0166051
1200 0.0166051
1400 0.0166051
1600 0.0166051
1800 0.0166051
2000 0.0166051
2200 0.0166051
2400 0.0166051
2600 0.0166051
2800 0.0166051
3000 0.0166051
3200 0.0166051
3400 0.0166051
3600 0.0166051
3800 0.0166051
4000 0.0166051
4200 0.0166051
4400 0.0166051
4600 0.0166051
4800 0.0166051
5000 0.0166051
5200 0.0166051
5400 0.0166051
5600 0.0166051
5800 0.0166051
6000 0.0166051
6200 0.0166051
6400 0.0166051
6600 0.0166051
6800 0.0166051
7000 0.0166051
7200 0.0166051
7400 0.0166051
7600 0.0166051
7800 0.0166051
8000 0.0166051
8200 0.0166051
8400 0.0166051
8600 0.0166051
8800 0.0166051
9000 0.0166051
9200 0.0166051
9400 0.0166051
9600 0.0166051
9800 0.0166051
10000 0.0166051
10200 0.0166051
10400 0.0166051
10600 0.0166051
10800 0.0166051
11000 0.0166051
11200 0.0166051
11400 0.0166051
11600 0.0166051
11800 0.0166051
12000 0.0166051
12200 0.0166051
12400 0.0166051
12600 0.0166051
12800 0.0166051
13000 0.0166051
13200 0.0166051
13400 0.0166051
13600 0.0166051
13800 0.0166051
14000 0.0166051
14200 0.0166051
14400 0.0166051
14600 0.0166051
14800 0.0166051
15000 0.0166051
15200 0.0166051
15400 0.0166051
15600 0.0166051
15800 0.0166051
16000 0.0166051
16200 0.0166051
16400 0.0166051
16600 0.0166051
16800 0.0166051
17000 0.0166051
17200 0.0166051
17400 0.0166051
17600 0.0166051
17800 0.0166051
18000 0.0166051
18200 0.0166051
18400 0.0166051
18600 0.0166051
18800 0.0166051
19000 0.0166051
19200 0.0166051
19400 0.0166051
19600 0.0166051
19800 0.0166051
20000 0.0166051
