# Time-averaged data for fix myat6
# TimeStep v_pressure
0 19.4528
200 48.23
400 175.72
600 134.41
800 142.063
1000 102.627
1200 186.075
1400 144.17
1600 181.623
1800 95.5946
2000 118.232
2200 98.8988
2400 63.8774
2600 178.964
2800 73.9779
3000 151.967
3200 114.504
3400 103.9
3600 145.126
3800 108.838
4000 123.804
4200 155.509
4400 103.942
4600 178.678
4800 191.685
5000 98.5955
5200 160.697
5400 159.362
5600 124.714
5800 72.7596
6000 141.018
6200 95.292
6400 166.877
6600 165.216
6800 42.4174
7000 12.7075
7200 100.758
7400 100.752
7600 239.563
7800 106.263
8000 95.5584
8200 134.579
8400 126.634
8600 89.7574
8800 102.255
9000 28.4888
9200 87.182
9400 71.1904
9600 168.269
9800 149.84
10000 67.7652
10200 67.6865
10400 133.21
10600 246.599
10800 148.205
11000 84.9052
11200 75.3413
11400 129.766
11600 107.459
11800 121.752
12000 63.6161
12200 127.067
12400 69.711
12600 181.253
12800 115.062
13000 137.298
13200 114.017
13400 100.006
13600 97.836
13800 81.7613
14000 136.912
14200 119.334
14400 95.2082
14600 122.789
14800 133.7
15000 45.5285
15200 148.922
15400 133.787
15600 132.862
15800 76.3426
16000 123.172
16200 117.087
16400 100.615
16600 153.16
16800 115.097
17000 178.21
17200 130.758
17400 210.585
17600 166.816
17800 82.1316
18000 141.251
18200 151.174
18400 130.332
18600 106.434
18800 194.507
19000 92.4237
19200 87.4989
19400 120.987
19600 140.459
19800 61.5326
20000 112.173
