# Time-averaged data for fix myat7
# TimeStep v_temperature
0 100.644
200 86.7823
400 92.0657
600 103.66
800 93.5874
1000 101.573
1200 112.587
1400 113.416
1600 102.653
1800 111.921
2000 107.787
2200 92.7182
2400 95.227
2600 106.369
2800 92.2175
3000 110.216
3200 90.7811
3400 99.9662
3600 106.396
3800 95.9922
4000 111.888
4200 93.6094
4400 94.2607
4600 94.5554
4800 102.028
5000 115.892
5200 104.343
5400 107.096
5600 106.426
5800 108.632
6000 98.0758
6200 98.4628
6400 102.853
6600 116.762
6800 90.6179
7000 96.1275
7200 98.5968
7400 112.976
7600 108.778
7800 104.023
8000 100.805
8200 97.6047
8400 98.2232
8600 103.992
8800 113.029
9000 93.8146
9200 99.2629
9400 96.9919
9600 99.2739
9800 110.606
10000 104.621
10200 106.064
10400 97.4546
10600 97.2119
10800 104.506
11000 101.477
11200 103.807
11400 107.039
11600 88.8125
11800 93.2663
12000 93.9714
12200 95.2901
12400 99.6209
12600 98.0845
12800 110.817
13000 87.5441
13200 102.149
13400 111.532
13600 94.5864
13800 104.925
14000 98.3323
14200 96.278
14400 105.384
14600 103.905
14800 109.703
15000 101.245
15200 96.6653
15400 112.367
15600 105.987
15800 108.958
16000 90.7707
16200 99.9601
16400 121.466
16600 93.4717
16800 103.169
17000 113.534
17200 102.294
17400 93.8143
17600 99.6157
17800 101.684
18000 110.149
18200 105.211
18400 90.884
18600 95.1037
18800 108.565
19000 105.029
19200 103.5
19400 94.3095
19600 106.305
19800 101.798
20000 98.0729
