# Time-averaged data for fix myat2
# TimeStep v_Ekin
0 14.7
200 12.6754
400 13.4471
600 15.1406
800 13.6693
1000 14.8358
1200 16.4445
1400 16.5655
1600 14.9934
1800 16.3471
2000 15.7434
2200 13.5424
2400 13.9088
2600 15.5363
2800 13.4693
3000 16.0981
3200 13.2595
3400 14.601
3600 15.5402
3800 14.0206
4000 16.3423
4200 13.6726
4400 13.7677
4600 13.8107
4800 14.9022
5000 16.9272
5200 15.2404
5400 15.6424
5600 15.5446
5800 15.8668
6000 14.3249
6200 14.3814
6400 15.0226
6600 17.0542
6800 13.2356
7000 14.0404
7200 14.401
7400 16.5013
7600 15.8881
7800 15.1936
8000 14.7236
8200 14.2561
8400 14.3464
8600 15.189
8800 16.509
9000 13.7025
9200 14.4983
9400 14.1666
9600 14.4999
9800 16.1551
10000 15.2808
10200 15.4916
10400 14.2342
10600 14.1987
10800 15.2641
11000 14.8216
11200 15.162
11400 15.6341
11600 12.9719
11800 13.6225
12000 13.7254
12200 13.918
12400 14.5506
12600 14.3262
12800 16.186
13000 12.7867
13200 14.9199
13400 16.2903
13600 13.8153
13800 15.3253
14000 14.3624
14200 14.0623
14400 15.3923
14600 15.1763
14800 16.0232
15000 14.7878
15200 14.1189
15400 16.4123
15600 15.4804
15800 15.9143
16000 13.2579
16200 14.6001
16400 17.7413
16600 13.6525
16800 15.0689
17000 16.5828
17200 14.9411
17400 13.7025
17600 14.5498
17800 14.8519
18000 16.0883
18200 15.3671
18400 13.2745
18600 13.8908
18800 15.857
19000 15.3405
19200 15.1171
19400 13.7748
19600 15.5268
19800 14.8686
20000 14.3245
