# Time-averaged data for fix myat8
# TimeStep v_volume
0 2368.59
200 2368.59
400 2368.59
600 2368.59
800 2368.59
1000 2368.59
1200 2368.59
1400 2368.59
1600 2368.59
1800 2368.59
2000 2368.59
2200 2368.59
2400 2368.59
2600 2368.59
2800 2368.59
3000 2368.59
3200 2368.59
3400 2368.59
3600 2368.59
3800 2368.59
4000 2368.59
4200 2368.59
4400 2368.59
4600 2368.59
4800 2368.59
5000 2368.59
5200 2368.59
5400 2368.59
5600 2368.59
5800 2368.59
6000 2368.59
6200 2368.59
6400 2368.59
6600 2368.59
6800 2368.59
7000 2368.59
7200 2368.59
7400 2368.59
7600 2368.59
7800 2368.59
8000 2368.59
8200 2368.59
8400 2368.59
8600 2368.59
8800 2368.59
9000 2368.59
9200 2368.59
9400 2368.59
9600 2368.59
9800 2368.59
10000 2368.59
10200 2368.59
10400 2368.59
10600 2368.59
10800 2368.59
11000 2368.59
11200 2368.59
11400 2368.59
11600 2368.59
11800 2368.59
12000 2368.59
12200 2368.59
12400 2368.59
12600 2368.59
12800 2368.59
13000 2368.59
13200 2368.59
13400 2368.59
13600 2368.59
13800 2368.59
14000 2368.59
14200 2368.59
14400 2368.59
14600 2368.59
14800 2368.59
15000 2368.59
15200 2368.59
15400 2368.59
15600 2368.59
15800 2368.59
16000 2368.59
16200 2368.59
16400 2368.59
16600 2368.59
16800 2368.59
17000 2368.59
17200 2368.59
17400 2368.59
17600 2368.59
17800 2368.59
18000 2368.59
18200 2368.59
18400 2368.59
18600 2368.59
18800 2368.59
19000 2368.59
19200 2368.59
19400 2368.59
19600 2368.59
19800 2368.59
20000 2368.59
