# Time-averaged data for fix myat7
# TimeStep v_temperature
0 100.644
200 91.3347
400 103.008
600 104.619
800 102.888
1000 108.596
1200 101.989
1400 107.533
1600 94.0159
1800 106.519
2000 100.942
2200 102.694
2400 93.8352
2600 91.9671
2800 99.1725
3000 101.676
3200 94.3546
3400 91.3517
3600 98.3372
3800 104.004
4000 98.6435
4200 100.831
4400 106.599
4600 95.7757
4800 88.9822
5000 92.461
5200 107.32
5400 99.2249
5600 94.4925
5800 109.278
6000 105.96
6200 103.039
6400 104.786
6600 98.5748
6800 106.905
7000 95.6084
7200 102.238
7400 101.155
7600 101.944
7800 102.336
8000 101.312
8200 99.1854
8400 100.206
8600 97.7943
8800 102.161
9000 108.177
9200 103.382
9400 100.995
9600 91.3422
9800 97.7298
10000 102.87
10200 96.6334
10400 92.7671
10600 102.937
10800 104.448
11000 108.812
11200 109.796
11400 96.9084
11600 96.3277
11800 105.033
12000 101.414
12200 92.7775
12400 100.889
12600 93.9053
12800 106.478
13000 109.19
13200 96.8409
13400 97.7164
13600 103.554
13800 105.453
14000 88.7435
14200 105.734
14400 102.845
14600 100.351
14800 99.3835
15000 104.072
15200 98.5573
15400 102.882
15600 106.268
15800 98.9769
16000 100.405
16200 101.932
16400 83.2485
16600 103.629
16800 98.6484
17000 99.4681
17200 110.118
17400 98.4284
17600 101.996
17800 96.8781
18000 101.95
18200 102.552
18400 101.018
18600 96.1621
18800 104.478
19000 104.53
19200 88.9424
19400 107.002
19600 108.816
19800 101.671
20000 107.507
