# Time-averaged data for fix myat9
# TimeStep v_density
0 0.0350541
200 0.0350541
400 0.0350541
600 0.0350541
800 0.0350541
1000 0.0350541
1200 0.0350541
1400 0.0350541
1600 0.0350541
1800 0.0350541
2000 0.0350541
2200 0.0350541
2400 0.0350541
2600 0.0350541
2800 0.0350541
3000 0.0350541
3200 0.0350541
3400 0.0350541
3600 0.0350541
3800 0.0350541
4000 0.0350541
4200 0.0350541
4400 0.0350541
4600 0.0350541
4800 0.0350541
5000 0.0350541
5200 0.0350541
5400 0.0350541
5600 0.0350541
5800 0.0350541
6000 0.0350541
6200 0.0350541
6400 0.0350541
6600 0.0350541
6800 0.0350541
7000 0.0350541
7200 0.0350541
7400 0.0350541
7600 0.0350541
7800 0.0350541
8000 0.0350541
8200 0.0350541
8400 0.0350541
8600 0.0350541
8800 0.0350541
9000 0.0350541
9200 0.0350541
9400 0.0350541
9600 0.0350541
9800 0.0350541
10000 0.0350541
10200 0.0350541
10400 0.0350541
10600 0.0350541
10800 0.0350541
11000 0.0350541
11200 0.0350541
11400 0.0350541
11600 0.0350541
11800 0.0350541
12000 0.0350541
12200 0.0350541
12400 0.0350541
12600 0.0350541
12800 0.0350541
13000 0.0350541
13200 0.0350541
13400 0.0350541
13600 0.0350541
13800 0.0350541
14000 0.0350541
14200 0.0350541
14400 0.0350541
14600 0.0350541
14800 0.0350541
15000 0.0350541
15200 0.0350541
15400 0.0350541
15600 0.0350541
15800 0.0350541
16000 0.0350541
16200 0.0350541
16400 0.0350541
16600 0.0350541
16800 0.0350541
17000 0.0350541
17200 0.0350541
17400 0.0350541
17600 0.0350541
17800 0.0350541
18000 0.0350541
18200 0.0350541
18400 0.0350541
18600 0.0350541
18800 0.0350541
19000 0.0350541
19200 0.0350541
19400 0.0350541
19600 0.0350541
19800 0.0350541
20000 0.0350541
