# Time-averaged data for fix myat2
# TimeStep v_Ekin
0 14.7
200 13.3403
400 15.0454
600 15.2807
800 15.0278
1000 15.8614
1200 14.8965
1400 15.7062
1600 13.7319
1800 15.5581
2000 14.7436
2200 14.9995
2400 13.7055
2600 13.4327
2800 14.4851
3000 14.8508
3200 13.7814
3400 13.3428
3600 14.3631
3800 15.1908
4000 14.4078
4200 14.7274
4400 15.5698
4600 13.989
4800 12.9967
5000 13.5048
5200 15.6752
5400 14.4928
5600 13.8015
5800 15.9611
6000 15.4765
6200 15.0499
6400 15.305
6600 14.3978
6800 15.6144
7000 13.9645
7200 14.9329
7400 14.7747
7600 14.89
7800 14.9472
8000 14.7977
8200 14.487
8400 14.6361
8600 14.2838
8800 14.9215
9000 15.8004
9200 15.0999
9400 14.7513
9600 13.3414
9800 14.2744
10000 15.0251
10200 14.1142
10400 13.5495
10600 15.0349
10800 15.2557
11000 15.893
11200 16.0368
11400 14.1544
11600 14.0696
11800 15.3411
12000 14.8126
12200 13.5511
12400 14.7358
12600 13.7158
12800 15.5521
13000 15.9482
13200 14.1446
13400 14.2724
13600 15.1251
13800 15.4024
14000 12.9618
14200 15.4435
14400 15.0216
14600 14.6573
14800 14.5159
15000 15.2008
15200 14.3952
15400 15.027
15600 15.5215
15800 14.4565
16000 14.6652
16200 14.8881
16400 12.1593
16600 15.1361
16800 14.4086
17000 14.5283
17200 16.0838
17400 14.3764
17600 14.8975
17800 14.15
18000 14.8907
18200 14.9787
18400 14.7546
18600 14.0454
18800 15.2601
19000 15.2676
19200 12.9909
19400 15.6287
19600 15.8937
19800 14.85
20000 15.7024
