# Time-averaged data for fix myat8
# TimeStep v_volume
0 2014.7
200 2014.7
400 2014.7
600 2014.7
800 2014.7
1000 2014.7
1200 2014.7
1400 2014.7
1600 2014.7
1800 2014.7
2000 2014.7
2200 2014.7
2400 2014.7
2600 2014.7
2800 2014.7
3000 2014.7
3200 2014.7
3400 2014.7
3600 2014.7
3800 2014.7
4000 2014.7
4200 2014.7
4400 2014.7
4600 2014.7
4800 2014.7
5000 2014.7
5200 2014.7
5400 2014.7
5600 2014.7
5800 2014.7
6000 2014.7
6200 2014.7
6400 2014.7
6600 2014.7
6800 2014.7
7000 2014.7
7200 2014.7
7400 2014.7
7600 2014.7
7800 2014.7
8000 2014.7
8200 2014.7
8400 2014.7
8600 2014.7
8800 2014.7
9000 2014.7
9200 2014.7
9400 2014.7
9600 2014.7
9800 2014.7
10000 2014.7
10200 2014.7
10400 2014.7
10600 2014.7
10800 2014.7
11000 2014.7
11200 2014.7
11400 2014.7
11600 2014.7
11800 2014.7
12000 2014.7
12200 2014.7
12400 2014.7
12600 2014.7
12800 2014.7
13000 2014.7
13200 2014.7
13400 2014.7
13600 2014.7
13800 2014.7
14000 2014.7
14200 2014.7
14400 2014.7
14600 2014.7
14800 2014.7
15000 2014.7
15200 2014.7
15400 2014.7
15600 2014.7
15800 2014.7
16000 2014.7
16200 2014.7
16400 2014.7
16600 2014.7
16800 2014.7
17000 2014.7
17200 2014.7
17400 2014.7
17600 2014.7
17800 2014.7
18000 2014.7
18200 2014.7
18400 2014.7
18600 2014.7
18800 2014.7
19000 2014.7
19200 2014.7
19400 2014.7
19600 2014.7
19800 2014.7
20000 2014.7
