# Time-averaged data for fix myat6
# TimeStep v_pressure
0 204.195
200 514.243
400 442.898
600 325.252
800 472.259
1000 588.536
1200 629.443
1400 732.438
1600 894.091
1800 873.316
2000 776.757
2200 626.391
2400 484.574
2600 490.123
2800 593.802
3000 1053.52
3200 638.3
3400 839.137
3600 922.804
3800 586.314
4000 613.518
4200 737.3
4400 376.051
4600 503.292
4800 772.7
5000 567.482
5200 383.604
5400 960.507
5600 1027.1
5800 594.977
6000 633.727
6200 456.004
6400 588.424
6600 1066.62
6800 532.913
7000 850.585
7200 732.338
7400 465.953
7600 402.146
7800 759.622
8000 705.111
8200 773.799
8400 863.107
8600 624.05
8800 749.434
9000 756.337
9200 869.676
9400 527.276
9600 742.146
9800 759.451
10000 727.654
10200 779.292
10400 778.472
10600 620.23
10800 685.636
11000 1010.6
11200 648.796
11400 710.598
11600 1030.95
11800 721.562
12000 602.989
12200 553.353
12400 526.121
12600 381.571
12800 684.108
13000 856.617
13200 575.152
13400 828.455
13600 860.025
13800 866.435
14000 772.663
14200 510.413
14400 631.582
14600 514.133
14800 863.25
15000 428.493
15200 810.381
15400 645.71
15600 652.593
15800 882.986
16000 799.858
16200 540.374
16400 964.711
16600 497.496
16800 581.395
17000 484.35
17200 691.524
17400 779.726
17600 549.381
17800 858.397
18000 768.971
18200 772.013
18400 643.949
18600 631.342
18800 1010.08
19000 760.577
19200 864.03
19400 393.355
19600 768.897
19800 754.093
20000 1014.45
