# Time-averaged data for fix myat9
# TimeStep v_density
0 0.0412116
200 0.0412116
400 0.0412116
600 0.0412116
800 0.0412116
1000 0.0412116
1200 0.0412116
1400 0.0412116
1600 0.0412116
1800 0.0412116
2000 0.0412116
2200 0.0412116
2400 0.0412116
2600 0.0412116
2800 0.0412116
3000 0.0412116
3200 0.0412116
3400 0.0412116
3600 0.0412116
3800 0.0412116
4000 0.0412116
4200 0.0412116
4400 0.0412116
4600 0.0412116
4800 0.0412116
5000 0.0412116
5200 0.0412116
5400 0.0412116
5600 0.0412116
5800 0.0412116
6000 0.0412116
6200 0.0412116
6400 0.0412116
6600 0.0412116
6800 0.0412116
7000 0.0412116
7200 0.0412116
7400 0.0412116
7600 0.0412116
7800 0.0412116
8000 0.0412116
8200 0.0412116
8400 0.0412116
8600 0.0412116
8800 0.0412116
9000 0.0412116
9200 0.0412116
9400 0.0412116
9600 0.0412116
9800 0.0412116
10000 0.0412116
10200 0.0412116
10400 0.0412116
10600 0.0412116
10800 0.0412116
11000 0.0412116
11200 0.0412116
11400 0.0412116
11600 0.0412116
11800 0.0412116
12000 0.0412116
12200 0.0412116
12400 0.0412116
12600 0.0412116
12800 0.0412116
13000 0.0412116
13200 0.0412116
13400 0.0412116
13600 0.0412116
13800 0.0412116
14000 0.0412116
14200 0.0412116
14400 0.0412116
14600 0.0412116
14800 0.0412116
15000 0.0412116
15200 0.0412116
15400 0.0412116
15600 0.0412116
15800 0.0412116
16000 0.0412116
16200 0.0412116
16400 0.0412116
16600 0.0412116
16800 0.0412116
17000 0.0412116
17200 0.0412116
17400 0.0412116
17600 0.0412116
17800 0.0412116
18000 0.0412116
18200 0.0412116
18400 0.0412116
18600 0.0412116
18800 0.0412116
19000 0.0412116
19200 0.0412116
19400 0.0412116
19600 0.0412116
19800 0.0412116
20000 0.0412116
