# Time-averaged data for fix myat7
# TimeStep v_temperature
0 100.644
200 96.6658
400 93.209
600 103.004
800 97.9459
1000 101.121
1200 105.454
1400 97.6225
1600 103.28
1800 103.635
2000 104.031
2200 106.416
2400 101.614
2600 104.935
2800 106.271
3000 92.7341
3200 109.814
3400 102.091
3600 98.2084
3800 105.144
4000 105.052
4200 101.991
4400 97.9026
4600 100.289
4800 95.1106
5000 96.5829
5200 98.5226
5400 100.954
5600 106.748
5800 104.874
6000 103.737
6200 94.4724
6400 103.618
6600 102.005
6800 106.798
7000 104.082
7200 100.932
7400 102.57
7600 108.038
7800 103.098
8000 102.626
8200 101.561
8400 107.581
8600 99.9713
8800 94.7478
9000 97.5835
9200 106.39
9400 103.173
9600 102.172
9800 96.8219
10000 91.9737
10200 98.1446
10400 98.8926
10600 104.056
10800 98.3214
11000 99.8299
11200 87.1047
11400 95.5417
11600 98.4148
11800 101.402
12000 103.161
12200 106.348
12400 101.501
12600 106.166
12800 102.112
13000 99.8155
13200 102.204
13400 104.266
13600 101.299
13800 97.2918
14000 97.8871
14200 101.59
14400 102.175
14600 102.579
14800 97.6619
15000 104.228
15200 92.7312
15400 100.15
15600 99.8339
15800 99.1098
16000 99.3231
16200 102.42
16400 95.7739
16600 97.094
16800 100.642
17000 95.8173
17200 101.435
17400 102.364
17600 99.9499
17800 102.986
18000 99.3931
18200 101.975
18400 98.9511
18600 99.4865
18800 106.692
19000 104.029
19200 103.1
19400 102.007
19600 98.0809
19800 100.177
20000 101.899
