# Time-averaged data for fix myat6
# TimeStep v_pressure
0 -88.1162
200 133.205
400 455.479
600 92.7857
800 163.039
1000 157.99
1200 111.983
1400 326.428
1600 159.812
1800 61.6635
2000 212.105
2200 60.2156
2400 220.864
2600 184.866
2800 97.4125
3000 274.943
3200 105.962
3400 200.125
3600 223.633
3800 146.745
4000 116.22
4200 154.538
4400 279.999
4600 133.629
4800 286.783
5000 363.807
5200 241.632
5400 247.109
5600 249.312
5800 110.512
6000 178.972
6200 310.251
6400 143.266
6600 61.3978
6800 112.27
7000 155.896
7200 287.705
7400 167.94
7600 64.7752
7800 67.0823
8000 108.95
8200 228.388
8400 179.077
8600 159.486
8800 265.347
9000 315.457
9200 130.435
9400 178.502
9600 228.282
9800 227.584
10000 272.97
10200 364.465
10400 200.754
10600 160.151
10800 180.693
11000 240.475
11200 509.706
11400 263.267
11600 217.791
11800 229.164
12000 54.9471
12200 79.9993
12400 256.998
12600 161.479
12800 233.24
13000 165.223
13200 216.776
13400 243.361
13600 306.293
13800 330.257
14000 236.921
14200 199.459
14400 264.894
14600 194.653
14800 335.215
15000 65.881
15200 377.103
15400 169.26
15600 242.047
15800 262.419
16000 231.881
16200 155.573
16400 297.496
16600 271.507
16800 149.034
17000 332.92
17200 248.266
17400 178.079
17600 269.26
17800 271.275
18000 247.382
18200 104.426
18400 213.441
18600 237.307
18800 183.813
19000 23.4957
19200 263.161
19400 113.006
19600 302.652
19800 185.255
20000 217.649
