# Time-averaged data for fix myat8
# TimeStep v_volume
0 3139.07
200 3139.07
400 3139.07
600 3139.07
800 3139.07
1000 3139.07
1200 3139.07
1400 3139.07
1600 3139.07
1800 3139.07
2000 3139.07
2200 3139.07
2400 3139.07
2600 3139.07
2800 3139.07
3000 3139.07
3200 3139.07
3400 3139.07
3600 3139.07
3800 3139.07
4000 3139.07
4200 3139.07
4400 3139.07
4600 3139.07
4800 3139.07
5000 3139.07
5200 3139.07
5400 3139.07
5600 3139.07
5800 3139.07
6000 3139.07
6200 3139.07
6400 3139.07
6600 3139.07
6800 3139.07
7000 3139.07
7200 3139.07
7400 3139.07
7600 3139.07
7800 3139.07
8000 3139.07
8200 3139.07
8400 3139.07
8600 3139.07
8800 3139.07
9000 3139.07
9200 3139.07
9400 3139.07
9600 3139.07
9800 3139.07
10000 3139.07
10200 3139.07
10400 3139.07
10600 3139.07
10800 3139.07
11000 3139.07
11200 3139.07
11400 3139.07
11600 3139.07
11800 3139.07
12000 3139.07
12200 3139.07
12400 3139.07
12600 3139.07
12800 3139.07
13000 3139.07
13200 3139.07
13400 3139.07
13600 3139.07
13800 3139.07
14000 3139.07
14200 3139.07
14400 3139.07
14600 3139.07
14800 3139.07
15000 3139.07
15200 3139.07
15400 3139.07
15600 3139.07
15800 3139.07
16000 3139.07
16200 3139.07
16400 3139.07
16600 3139.07
16800 3139.07
17000 3139.07
17200 3139.07
17400 3139.07
17600 3139.07
17800 3139.07
18000 3139.07
18200 3139.07
18400 3139.07
18600 3139.07
18800 3139.07
19000 3139.07
19200 3139.07
19400 3139.07
19600 3139.07
19800 3139.07
20000 3139.07
