# Time-averaged data for fix myat3
# TimeStep v_Etot
0 -3.50779
200 -0.428525
400 0.883824
600 1.12885
800 1.91003
1000 2.10725
1200 1.48755
1400 1.25636
1600 1.11915
1800 1.44732
2000 1.61544
2200 1.22336
2400 1.61029
2600 1.23915
2800 1.15699
3000 1.85808
3200 1.9357
3400 1.22565
3600 1.50313
3800 1.36167
4000 1.13283
4200 1.62661
4400 1.58151
4600 1.64531
4800 1.50143
5000 2.02512
5200 1.94443
5400 2.08253
5600 1.75177
5800 2.19999
6000 1.89698
6200 1.6938
6400 1.77842
6600 1.82891
6800 1.9417
7000 1.7907
7200 1.43465
7400 1.10551
7600 1.35569
7800 1.64091
8000 1.83111
8200 1.90808
8400 1.53175
8600 1.51078
8800 1.73851
9000 2.15063
9200 1.7661
9400 1.87927
9600 1.7003
9800 1.35786
10000 1.68451
10200 1.7737
10400 1.7509
10600 1.99515
10800 2.06123
11000 1.93533
11200 1.9363
11400 1.4716
11600 1.58631
11800 1.6781
12000 1.42838
12200 1.6119
12400 1.83064
12600 1.79489
12800 1.62292
13000 1.50135
13200 1.99556
13400 2.01087
13600 1.8725
13800 1.50115
14000 1.59451
14200 1.60073
14400 1.98571
14600 1.96835
14800 1.64358
15000 1.59455
15200 1.95296
15400 1.89965
15600 1.94802
15800 1.45678
16000 1.63582
16200 2.02906
16400 1.23129
16600 1.13513
16800 1.55812
17000 1.63978
17200 1.71897
17400 1.96133
17600 1.86296
17800 2.22874
18000 1.83395
18200 1.8811
18400 1.84022
18600 2.04706
18800 1.77933
19000 1.54683
19200 2.04438
19400 1.36662
19600 1.84915
19800 1.91957
20000 1.61397
