# Time-averaged data for fix myat3
# TimeStep v_Etot
0 -4.28938
200 -1.21937
400 0.235312
600 1.0374
800 0.511243
1000 -0.0633697
1200 -0.321211
1400 0.134233
1600 0.0946535
1800 0.19811
2000 0.529958
2200 0.359073
2400 0.207653
2600 0.821572
2800 0.512437
3000 0.271137
3200 0.146746
3400 0.13923
3600 0.69438
3800 0.694497
4000 0.0588685
4200 -0.453962
4400 0.56702
4600 0.872173
4800 0.748315
5000 0.824256
5200 0.439317
5400 0.889668
5600 0.601542
5800 0.543216
6000 0.677389
6200 0.758409
6400 0.327427
6600 0.561564
6800 0.614574
7000 0.529932
7200 1.00846
7400 0.982283
7600 0.812893
7800 0.464444
8000 0.440889
8200 0.308109
8400 0.199299
8600 0.603754
8800 0.282389
9000 -0.0113074
9200 -0.111252
9400 0.182816
9600 0.371019
9800 0.167613
10000 0.242135
10200 0.341392
10400 0.589535
10600 0.620594
10800 0.602816
11000 0.0959176
11200 0.243835
11400 0.41044
11600 0.421993
11800 0.595908
12000 0.42903
12200 0.481155
12400 0.895545
12600 1.05509
12800 0.879892
13000 0.670974
13200 0.554169
13400 0.506699
13600 1.04539
13800 0.663983
14000 0.367315
14200 0.710737
14400 0.021648
14600 0.605431
14800 0.575127
15000 0.491255
15200 0.442928
15400 1.04811
15600 0.728482
15800 0.742455
16000 0.721195
16200 0.846458
16400 1.1738
16600 1.02074
16800 0.300108
17000 0.402545
17200 0.402475
17400 -0.114502
17600 0.421837
17800 0.722915
18000 0.317492
18200 0.343945
18400 0.309138
18600 0.15639
18800 0.570397
19000 0.601893
19200 0.311222
19400 -0.0624123
19600 0.480862
19800 0.734597
20000 0.694071
