# Time-averaged data for fix myat2
# TimeStep v_Ekin
0 14.7
200 14.0455
400 13.2021
600 14.5216
800 14.4599
1000 14.3327
1200 14.7731
1400 14.6124
1600 14.3601
1800 14.1508
2000 15.3076
2200 14.6025
2400 14.0417
2600 15.1705
2800 14.4601
3000 14.7618
3200 14.5035
3400 14.8705
3600 14.846
3800 14.4839
4000 14.5803
4200 15.6719
4400 14.4499
4600 14.529
4800 14.6847
5000 14.2909
5200 14.0836
5400 14.3621
5600 15.3712
5800 14.1293
6000 15.128
6200 14.5598
6400 14.6506
6600 14.2505
6800 14.5445
7000 15.8601
7200 14.5696
7400 15.517
7600 14.7406
7800 14.4362
8000 15.6733
8200 14.1578
8400 15.1619
8600 14.6568
8800 14.8181
9000 14.817
9200 14.8261
9400 14.2224
9600 15.2984
9800 15.6827
10000 14.5716
10200 13.8955
10400 15.0931
10600 15.1393
10800 14.906
11000 15.1744
11200 14.404
11400 13.6847
11600 14.3229
11800 13.4842
12000 15.3501
12200 14.4447
12400 13.105
12600 14.6847
12800 14.8633
13000 13.8315
13200 15.4572
13400 14.7521
13600 14.7283
13800 14.974
14000 15.6728
14200 13.9907
14400 14.845
14600 14.0759
14800 14.3761
15000 14.2597
15200 15.3103
15400 15.1988
15600 14.1834
15800 15.1681
16000 14.7234
16200 15.5078
16400 14.5816
16600 13.0811
16800 14.9152
17000 14.779
17200 15.6986
17400 14.7144
17600 14.2723
17800 15.0515
18000 14.0863
18200 14.8411
18400 15.2456
18600 15.4313
18800 15.8329
19000 15.4249
19200 15.2524
19400 14.6359
19600 14.2111
19800 14.6409
20000 13.748
