# Time-averaged data for fix myat9
# TimeStep v_density
0 0.0289121
200 0.0289121
400 0.0289121
600 0.0289121
800 0.0289121
1000 0.0289121
1200 0.0289121
1400 0.0289121
1600 0.0289121
1800 0.0289121
2000 0.0289121
2200 0.0289121
2400 0.0289121
2600 0.0289121
2800 0.0289121
3000 0.0289121
3200 0.0289121
3400 0.0289121
3600 0.0289121
3800 0.0289121
4000 0.0289121
4200 0.0289121
4400 0.0289121
4600 0.0289121
4800 0.0289121
5000 0.0289121
5200 0.0289121
5400 0.0289121
5600 0.0289121
5800 0.0289121
6000 0.0289121
6200 0.0289121
6400 0.0289121
6600 0.0289121
6800 0.0289121
7000 0.0289121
7200 0.0289121
7400 0.0289121
7600 0.0289121
7800 0.0289121
8000 0.0289121
8200 0.0289121
8400 0.0289121
8600 0.0289121
8800 0.0289121
9000 0.0289121
9200 0.0289121
9400 0.0289121
9600 0.0289121
9800 0.0289121
10000 0.0289121
10200 0.0289121
10400 0.0289121
10600 0.0289121
10800 0.0289121
11000 0.0289121
11200 0.0289121
11400 0.0289121
11600 0.0289121
11800 0.0289121
12000 0.0289121
12200 0.0289121
12400 0.0289121
12600 0.0289121
12800 0.0289121
13000 0.0289121
13200 0.0289121
13400 0.0289121
13600 0.0289121
13800 0.0289121
14000 0.0289121
14200 0.0289121
14400 0.0289121
14600 0.0289121
14800 0.0289121
15000 0.0289121
15200 0.0289121
15400 0.0289121
15600 0.0289121
15800 0.0289121
16000 0.0289121
16200 0.0289121
16400 0.0289121
16600 0.0289121
16800 0.0289121
17000 0.0289121
17200 0.0289121
17400 0.0289121
17600 0.0289121
17800 0.0289121
18000 0.0289121
18200 0.0289121
18400 0.0289121
18600 0.0289121
18800 0.0289121
19000 0.0289121
19200 0.0289121
19400 0.0289121
19600 0.0289121
19800 0.0289121
20000 0.0289121
