# Time-averaged data for fix myat8
# TimeStep v_volume
0 4091.39
200 4091.39
400 4091.39
600 4091.39
800 4091.39
1000 4091.39
1200 4091.39
1400 4091.39
1600 4091.39
1800 4091.39
2000 4091.39
2200 4091.39
2400 4091.39
2600 4091.39
2800 4091.39
3000 4091.39
3200 4091.39
3400 4091.39
3600 4091.39
3800 4091.39
4000 4091.39
4200 4091.39
4400 4091.39
4600 4091.39
4800 4091.39
5000 4091.39
5200 4091.39
5400 4091.39
5600 4091.39
5800 4091.39
6000 4091.39
6200 4091.39
6400 4091.39
6600 4091.39
6800 4091.39
7000 4091.39
7200 4091.39
7400 4091.39
7600 4091.39
7800 4091.39
8000 4091.39
8200 4091.39
8400 4091.39
8600 4091.39
8800 4091.39
9000 4091.39
9200 4091.39
9400 4091.39
9600 4091.39
9800 4091.39
10000 4091.39
10200 4091.39
10400 4091.39
10600 4091.39
10800 4091.39
11000 4091.39
11200 4091.39
11400 4091.39
11600 4091.39
11800 4091.39
12000 4091.39
12200 4091.39
12400 4091.39
12600 4091.39
12800 4091.39
13000 4091.39
13200 4091.39
13400 4091.39
13600 4091.39
13800 4091.39
14000 4091.39
14200 4091.39
14400 4091.39
14600 4091.39
14800 4091.39
15000 4091.39
15200 4091.39
15400 4091.39
15600 4091.39
15800 4091.39
16000 4091.39
16200 4091.39
16400 4091.39
16600 4091.39
16800 4091.39
17000 4091.39
17200 4091.39
17400 4091.39
17600 4091.39
17800 4091.39
18000 4091.39
18200 4091.39
18400 4091.39
18600 4091.39
18800 4091.39
19000 4091.39
19200 4091.39
19400 4091.39
19600 4091.39
19800 4091.39
20000 4091.39
