# Time-averaged data for fix myat9
# TimeStep v_density
0 0.0202935
200 0.0202935
400 0.0202935
600 0.0202935
800 0.0202935
1000 0.0202935
1200 0.0202935
1400 0.0202935
1600 0.0202935
1800 0.0202935
2000 0.0202935
2200 0.0202935
2400 0.0202935
2600 0.0202935
2800 0.0202935
3000 0.0202935
3200 0.0202935
3400 0.0202935
3600 0.0202935
3800 0.0202935
4000 0.0202935
4200 0.0202935
4400 0.0202935
4600 0.0202935
4800 0.0202935
5000 0.0202935
5200 0.0202935
5400 0.0202935
5600 0.0202935
5800 0.0202935
6000 0.0202935
6200 0.0202935
6400 0.0202935
6600 0.0202935
6800 0.0202935
7000 0.0202935
7200 0.0202935
7400 0.0202935
7600 0.0202935
7800 0.0202935
8000 0.0202935
8200 0.0202935
8400 0.0202935
8600 0.0202935
8800 0.0202935
9000 0.0202935
9200 0.0202935
9400 0.0202935
9600 0.0202935
9800 0.0202935
10000 0.0202935
10200 0.0202935
10400 0.0202935
10600 0.0202935
10800 0.0202935
11000 0.0202935
11200 0.0202935
11400 0.0202935
11600 0.0202935
11800 0.0202935
12000 0.0202935
12200 0.0202935
12400 0.0202935
12600 0.0202935
12800 0.0202935
13000 0.0202935
13200 0.0202935
13400 0.0202935
13600 0.0202935
13800 0.0202935
14000 0.0202935
14200 0.0202935
14400 0.0202935
14600 0.0202935
14800 0.0202935
15000 0.0202935
15200 0.0202935
15400 0.0202935
15600 0.0202935
15800 0.0202935
16000 0.0202935
16200 0.0202935
16400 0.0202935
16600 0.0202935
16800 0.0202935
17000 0.0202935
17200 0.0202935
17400 0.0202935
17600 0.0202935
17800 0.0202935
18000 0.0202935
18200 0.0202935
18400 0.0202935
18600 0.0202935
18800 0.0202935
19000 0.0202935
19200 0.0202935
19400 0.0202935
19600 0.0202935
19800 0.0202935
20000 0.0202935
