0 99.99798151079
200 99.12741095036687
400 99.83617851834978
600 99.91751734060782
800 99.755147196923
1000 100.09061067477334
1200 100.10571249185683
1400 99.8210161583109
1600 100.26950727101215
1800 100.64316984992749
2000 100.06150641652972
2200 99.86867818507538
2400 99.75057000367532
2600 100.24753174027325
2800 99.85188668083826
3000 100.15194132247464
3200 99.72013726704732
3400 100.16633460847115
3600 100.00355158018033
3800 100.18531480011218
4000 100.33878020134837
4200 99.99170458808638
4400 99.65660946021015
4600 100.10072835543554
4800 100.4612477513787
5000 99.97734080135304
5200 99.92189418721745
5400 99.87205547339067
5600 100.1315475066242
5800 100.09269616367942
6000 99.52035617108463
6200 99.82126134799722
6400 99.9154228955633
6600 100.30005941573845
6800 100.60302144954052
7000 99.8180464951116
7200 100.20528547014574
7400 100.10503393476482
7600 99.99909855313088
7800 100.17676956494242
8000 100.32486337488064
8200 99.25439640405426
8400 99.91081330614976
8600 100.05548913393939
8800 99.89468555903917
9000 100.01156869475489
9200 99.83020900257475
9400 99.97193090997361
9600 99.90063357612964
9800 100.45012885174773
10000 99.73660294627321
10200 99.99858354185963
10400 100.05027424223708
10600 100.8445753838596
10800 99.56854803667632
11000 99.82881914872512
11200 100.08680758619157
11400 99.95137836036905
11600 100.09261267274684
11800 99.75656733364801
12000 99.81160163267555
12200 100.52637914756464
12400 100.10315380508742
12600 99.62835584032467
12800 99.86581946419452
13000 99.99538140039873
13200 100.20139852872562
13400 100.26329978045126
13600 99.68676058091516
13800 100.3772417623289
14000 99.857744942066
14200 99.99092760952895
14400 100.27828139143571
14600 99.82975747507481
14800 100.0605886631339
15000 100.41715438724769
15200 99.54543144921418
15400 99.8048049577286
15600 99.94175637476093
15800 100.12299463430813
16000 100.00986156159256
16200 99.971798298772
16400 100.79594032870462
16600 99.54577381432662
16800 100.26999675361434
17000 100.0872837351855
17200 100.04134274837877
17400 99.79598400486705
17600 99.94894323832929
17800 99.75598122181792
18000 100.034552566289
18200 100.15756605263154
18400 100.26508353646622
18600 99.95591375978907
18800 99.78764584890833
19000 99.9617656769527
19200 99.9467663343686
19400 99.93030837192734
19600 100.34750599455221
19800 99.8504133489885
20000 99.89499353665965
