# Time-averaged data for fix myat9
# TimeStep v_density
0 0.0547355
200 0.0547355
400 0.0547355
600 0.0547355
800 0.0547355
1000 0.0547355
1200 0.0547355
1400 0.0547355
1600 0.0547355
1800 0.0547355
2000 0.0547355
2200 0.0547355
2400 0.0547355
2600 0.0547355
2800 0.0547355
3000 0.0547355
3200 0.0547355
3400 0.0547355
3600 0.0547355
3800 0.0547355
4000 0.0547355
4200 0.0547355
4400 0.0547355
4600 0.0547355
4800 0.0547355
5000 0.0547355
5200 0.0547355
5400 0.0547355
5600 0.0547355
5800 0.0547355
6000 0.0547355
6200 0.0547355
6400 0.0547355
6600 0.0547355
6800 0.0547355
7000 0.0547355
7200 0.0547355
7400 0.0547355
7600 0.0547355
7800 0.0547355
8000 0.0547355
8200 0.0547355
8400 0.0547355
8600 0.0547355
8800 0.0547355
9000 0.0547355
9200 0.0547355
9400 0.0547355
9600 0.0547355
9800 0.0547355
10000 0.0547355
10200 0.0547355
10400 0.0547355
10600 0.0547355
10800 0.0547355
11000 0.0547355
11200 0.0547355
11400 0.0547355
11600 0.0547355
11800 0.0547355
12000 0.0547355
12200 0.0547355
12400 0.0547355
12600 0.0547355
12800 0.0547355
13000 0.0547355
13200 0.0547355
13400 0.0547355
13600 0.0547355
13800 0.0547355
14000 0.0547355
14200 0.0547355
14400 0.0547355
14600 0.0547355
14800 0.0547355
15000 0.0547355
15200 0.0547355
15400 0.0547355
15600 0.0547355
15800 0.0547355
16000 0.0547355
16200 0.0547355
16400 0.0547355
16600 0.0547355
16800 0.0547355
17000 0.0547355
17200 0.0547355
17400 0.0547355
17600 0.0547355
17800 0.0547355
18000 0.0547355
18200 0.0547355
18400 0.0547355
18600 0.0547355
18800 0.0547355
19000 0.0547355
19200 0.0547355
19400 0.0547355
19600 0.0547355
19800 0.0547355
20000 0.0547355
