# Time-averaged data for fix myat8
# TimeStep v_volume
0 1516.91
200 1516.91
400 1516.91
600 1516.91
800 1516.91
1000 1516.91
1200 1516.91
1400 1516.91
1600 1516.91
1800 1516.91
2000 1516.91
2200 1516.91
2400 1516.91
2600 1516.91
2800 1516.91
3000 1516.91
3200 1516.91
3400 1516.91
3600 1516.91
3800 1516.91
4000 1516.91
4200 1516.91
4400 1516.91
4600 1516.91
4800 1516.91
5000 1516.91
5200 1516.91
5400 1516.91
5600 1516.91
5800 1516.91
6000 1516.91
6200 1516.91
6400 1516.91
6600 1516.91
6800 1516.91
7000 1516.91
7200 1516.91
7400 1516.91
7600 1516.91
7800 1516.91
8000 1516.91
8200 1516.91
8400 1516.91
8600 1516.91
8800 1516.91
9000 1516.91
9200 1516.91
9400 1516.91
9600 1516.91
9800 1516.91
10000 1516.91
10200 1516.91
10400 1516.91
10600 1516.91
10800 1516.91
11000 1516.91
11200 1516.91
11400 1516.91
11600 1516.91
11800 1516.91
12000 1516.91
12200 1516.91
12400 1516.91
12600 1516.91
12800 1516.91
13000 1516.91
13200 1516.91
13400 1516.91
13600 1516.91
13800 1516.91
14000 1516.91
14200 1516.91
14400 1516.91
14600 1516.91
14800 1516.91
15000 1516.91
15200 1516.91
15400 1516.91
15600 1516.91
15800 1516.91
16000 1516.91
16200 1516.91
16400 1516.91
16600 1516.91
16800 1516.91
17000 1516.91
17200 1516.91
17400 1516.91
17600 1516.91
17800 1516.91
18000 1516.91
18200 1516.91
18400 1516.91
18600 1516.91
18800 1516.91
19000 1516.91
19200 1516.91
19400 1516.91
19600 1516.91
19800 1516.91
20000 1516.91
