# Time-averaged data for fix myat3
# TimeStep v_Etot
0 7.86771
200 9.61345
400 10.2976
600 10.6814
800 10.3491
1000 11.0668
1200 10.9305
1400 10.8385
1600 11.098
1800 11.5112
2000 11.651
2200 11.6167
2400 11.4272
2600 10.8599
2800 10.8007
3000 10.3096
3200 10.3145
3400 9.85559
3600 10.3979
3800 10.6188
4000 10.8524
4200 11.0181
4400 11.2254
4600 11.3497
4800 11.1387
5000 11.1082
5200 10.8467
5400 10.7377
5600 10.8587
5800 11.406
6000 11.8421
6200 11.2114
6400 10.7128
6600 10.718
6800 10.6963
7000 11.0383
7200 11.1221
7400 11.3399
7600 11.3066
7800 11.5414
8000 11.2304
8200 10.9897
8400 10.9745
8600 11.0699
8800 11.4366
9000 11.2607
9200 11.3055
9400 11.1977
9600 11.5084
9800 11.6031
10000 11.4799
10200 11.447
10400 11.045
10600 10.8702
10800 10.8515
11000 10.9735
11200 10.7448
11400 10.8966
11600 11.5706
11800 11.4827
12000 11.0457
12200 11.2299
12400 11.1028
12600 11.4329
12800 11.2656
13000 11.2637
13200 11.4579
13400 11.8546
13600 11.6208
13800 11.6794
14000 11.3211
14200 10.9306
14400 10.6698
14600 10.7594
14800 10.8429
15000 10.8425
15200 10.5211
15400 10.6492
15600 11.3958
15800 11.5405
16000 11.0485
16200 10.9157
16400 10.9781
16600 10.9158
16800 11.3623
17000 11.3606
17200 11.3066
17400 11.4477
17600 11.2744
17800 11.1626
18000 11.0545
18200 10.9932
18400 10.8662
18600 10.9714
18800 10.9156
19000 11.0479
19200 10.9736
19400 10.6988
19600 10.902
19800 11.1676
20000 11.4117
