# Time-averaged data for fix myat9
# TimeStep v_density
0 0.015376
200 0.015376
400 0.015376
600 0.015376
800 0.015376
1000 0.015376
1200 0.015376
1400 0.015376
1600 0.015376
1800 0.015376
2000 0.015376
2200 0.015376
2400 0.015376
2600 0.015376
2800 0.015376
3000 0.015376
3200 0.015376
3400 0.015376
3600 0.015376
3800 0.015376
4000 0.015376
4200 0.015376
4400 0.015376
4600 0.015376
4800 0.015376
5000 0.015376
5200 0.015376
5400 0.015376
5600 0.015376
5800 0.015376
6000 0.015376
6200 0.015376
6400 0.015376
6600 0.015376
6800 0.015376
7000 0.015376
7200 0.015376
7400 0.015376
7600 0.015376
7800 0.015376
8000 0.015376
8200 0.015376
8400 0.015376
8600 0.015376
8800 0.015376
9000 0.015376
9200 0.015376
9400 0.015376
9600 0.015376
9800 0.015376
10000 0.015376
10200 0.015376
10400 0.015376
10600 0.015376
10800 0.015376
11000 0.015376
11200 0.015376
11400 0.015376
11600 0.015376
11800 0.015376
12000 0.015376
12200 0.015376
12400 0.015376
12600 0.015376
12800 0.015376
13000 0.015376
13200 0.015376
13400 0.015376
13600 0.015376
13800 0.015376
14000 0.015376
14200 0.015376
14400 0.015376
14600 0.015376
14800 0.015376
15000 0.015376
15200 0.015376
15400 0.015376
15600 0.015376
15800 0.015376
16000 0.015376
16200 0.015376
16400 0.015376
16600 0.015376
16800 0.015376
17000 0.015376
17200 0.015376
17400 0.015376
17600 0.015376
17800 0.015376
18000 0.015376
18200 0.015376
18400 0.015376
18600 0.015376
18800 0.015376
19000 0.015376
19200 0.015376
19400 0.015376
19600 0.015376
19800 0.015376
20000 0.015376
