# Time-averaged data for fix myat9
# TimeStep v_density
0 0.0252113
200 0.0252113
400 0.0252113
600 0.0252113
800 0.0252113
1000 0.0252113
1200 0.0252113
1400 0.0252113
1600 0.0252113
1800 0.0252113
2000 0.0252113
2200 0.0252113
2400 0.0252113
2600 0.0252113
2800 0.0252113
3000 0.0252113
3200 0.0252113
3400 0.0252113
3600 0.0252113
3800 0.0252113
4000 0.0252113
4200 0.0252113
4400 0.0252113
4600 0.0252113
4800 0.0252113
5000 0.0252113
5200 0.0252113
5400 0.0252113
5600 0.0252113
5800 0.0252113
6000 0.0252113
6200 0.0252113
6400 0.0252113
6600 0.0252113
6800 0.0252113
7000 0.0252113
7200 0.0252113
7400 0.0252113
7600 0.0252113
7800 0.0252113
8000 0.0252113
8200 0.0252113
8400 0.0252113
8600 0.0252113
8800 0.0252113
9000 0.0252113
9200 0.0252113
9400 0.0252113
9600 0.0252113
9800 0.0252113
10000 0.0252113
10200 0.0252113
10400 0.0252113
10600 0.0252113
10800 0.0252113
11000 0.0252113
11200 0.0252113
11400 0.0252113
11600 0.0252113
11800 0.0252113
12000 0.0252113
12200 0.0252113
12400 0.0252113
12600 0.0252113
12800 0.0252113
13000 0.0252113
13200 0.0252113
13400 0.0252113
13600 0.0252113
13800 0.0252113
14000 0.0252113
14200 0.0252113
14400 0.0252113
14600 0.0252113
14800 0.0252113
15000 0.0252113
15200 0.0252113
15400 0.0252113
15600 0.0252113
15800 0.0252113
16000 0.0252113
16200 0.0252113
16400 0.0252113
16600 0.0252113
16800 0.0252113
17000 0.0252113
17200 0.0252113
17400 0.0252113
17600 0.0252113
17800 0.0252113
18000 0.0252113
18200 0.0252113
18400 0.0252113
18600 0.0252113
18800 0.0252113
19000 0.0252113
19200 0.0252113
19400 0.0252113
19600 0.0252113
19800 0.0252113
20000 0.0252113
