# Time-averaged data for fix myat7
# TimeStep v_temperature
0 100.644
200 94.6487
400 96.8886
600 101.936
800 95.2557
1000 100.663
1200 101.484
1400 100.688
1600 103.1
1800 96.7929
2000 97.9847
2200 105.003
2400 101.751
2600 100.82
2800 104.647
3000 98.6756
3200 100.945
3400 107.258
3600 100.67
3800 104.266
4000 100.729
4200 96.5838
4400 102.245
4600 99.0979
4800 104.529
5000 104.08
5200 107.307
5400 102.661
5600 104.11
5800 95.2121
6000 95.4451
6200 96.2745
6400 109.345
6600 94.4511
6800 97.6313
7000 99.2977
7200 103.007
7400 101.714
7600 105.758
7800 98.4756
8000 101.379
8200 106.928
8400 103.845
8600 93.8148
8800 101.16
9000 103.113
9200 104.422
9400 106.821
9600 101.32
9800 102.495
10000 98.8001
10200 102.171
10400 102.372
10600 105.258
10800 106.573
11000 105.92
11200 100.363
11400 99.7825
11600 106.037
11800 103.918
12000 96.9088
12200 94.8341
12400 100.088
12600 100.182
12800 105.479
13000 104.105
13200 103.685
13400 108.51
13600 102.533
13800 100.35
14000 100.414
14200 106.244
14400 102.807
14600 99.4445
14800 101.906
15000 104.204
15200 105.349
15400 103.129
15600 103.87
15800 106.078
16000 101.74
16200 101.332
16400 101.222
16600 105.073
16800 102.922
17000 110.232
17200 101.258
17400 104.431
17600 99.3656
17800 105.295
18000 105.606
18200 103.815
18400 103.676
18600 101.137
18800 96.2377
19000 92.3754
19200 104.645
19400 107.306
19600 95.5562
19800 103.753
20000 99.0588
