# Time-averaged data for fix myat8
# TimeStep v_volume
0 3293.32
200 3293.32
400 3293.32
600 3293.32
800 3293.32
1000 3293.32
1200 3293.32
1400 3293.32
1600 3293.32
1800 3293.32
2000 3293.32
2200 3293.32
2400 3293.32
2600 3293.32
2800 3293.32
3000 3293.32
3200 3293.32
3400 3293.32
3600 3293.32
3800 3293.32
4000 3293.32
4200 3293.32
4400 3293.32
4600 3293.32
4800 3293.32
5000 3293.32
5200 3293.32
5400 3293.32
5600 3293.32
5800 3293.32
6000 3293.32
6200 3293.32
6400 3293.32
6600 3293.32
6800 3293.32
7000 3293.32
7200 3293.32
7400 3293.32
7600 3293.32
7800 3293.32
8000 3293.32
8200 3293.32
8400 3293.32
8600 3293.32
8800 3293.32
9000 3293.32
9200 3293.32
9400 3293.32
9600 3293.32
9800 3293.32
10000 3293.32
10200 3293.32
10400 3293.32
10600 3293.32
10800 3293.32
11000 3293.32
11200 3293.32
11400 3293.32
11600 3293.32
11800 3293.32
12000 3293.32
12200 3293.32
12400 3293.32
12600 3293.32
12800 3293.32
13000 3293.32
13200 3293.32
13400 3293.32
13600 3293.32
13800 3293.32
14000 3293.32
14200 3293.32
14400 3293.32
14600 3293.32
14800 3293.32
15000 3293.32
15200 3293.32
15400 3293.32
15600 3293.32
15800 3293.32
16000 3293.32
16200 3293.32
16400 3293.32
16600 3293.32
16800 3293.32
17000 3293.32
17200 3293.32
17400 3293.32
17600 3293.32
17800 3293.32
18000 3293.32
18200 3293.32
18400 3293.32
18600 3293.32
18800 3293.32
19000 3293.32
19200 3293.32
19400 3293.32
19600 3293.32
19800 3293.32
20000 3293.32
