# Time-averaged data for fix myat2
# TimeStep v_Ekin
0 14.7
200 13.684
400 14.4991
600 13.7852
800 15.049
1000 14.8032
1200 14.7691
1400 14.3556
1600 14.4846
1800 15.1724
2000 14.8215
2200 15.2643
2400 14.846
2600 15.2164
2800 13.5849
3000 14.6845
3200 14.886
3400 14.3609
3600 15.2674
3800 14.0673
4000 13.6835
4200 14.593
4400 13.8807
4600 15.4563
4800 14.2171
5000 14.8266
5200 14.758
5400 15.1719
5600 15.239
5800 15.0058
6000 15.1217
6200 14.5797
6400 14.5563
6600 14.8457
6800 14.3119
7000 14.1336
7200 13.8362
7400 14.4711
7600 14.7795
7800 14.3199
8000 14.5255
8200 14.3982
8400 14.1535
8600 14.2755
8800 14.1811
9000 14.7581
9200 15.1579
9400 15.0996
9600 14.4982
9800 13.7378
10000 14.2013
10200 14.6623
10400 14.1405
10600 15.0312
10800 14.0541
11000 14.5529
11200 14.585
11400 14.8842
11600 15.2789
11800 14.9973
12000 14.0368
12200 14.2707
12400 14.4785
12600 15.1913
12800 14.655
13000 15.1992
13200 14.8694
13400 15.1062
13600 14.4018
13800 15.0203
14000 15.1016
14200 15.0456
14400 15.696
14600 14.9731
14800 14.2371
15000 14.1195
15200 14.9207
15400 14.9176
15600 14.6141
15800 15.4869
16000 14.8382
16200 15.1196
16400 14.7963
16600 14.849
16800 14.969
17000 14.3509
17200 15.6578
17400 15.3486
17600 15.0707
17800 14.6804
18000 14.6363
18200 15.04
18400 15.085
18600 15.1943
18800 14.4661
19000 14.5533
19200 15.0043
19400 14.1445
19600 15.0038
19800 13.9035
20000 14.7957
