# Time-averaged data for fix myat6
# TimeStep v_pressure
0 36.0613
200 71.4421
400 135.586
600 248.562
800 119.383
1000 44.3334
1200 91.7521
1400 153.426
1600 181.429
1800 95.0127
2000 78.3484
2200 138.637
2400 139.531
2600 113.745
2800 196.485
3000 148.873
3200 75.4973
3400 143.443
3600 131.349
3800 198.732
4000 169.256
4200 182.332
4400 116.815
4600 93.9632
4800 104.118
5000 112.533
5200 155.334
5400 120.62
5600 109.947
5800 86.252
6000 40.8938
6200 171.386
6400 126.358
6600 126.997
6800 187.185
7000 169.882
7200 131.637
7400 209.966
7600 73.3725
7800 91.5673
8000 121.494
8200 187.031
8400 199.905
8600 125.555
8800 142.501
9000 150.748
9200 133.826
9400 107.055
9600 143.107
9800 258.771
10000 220.395
10200 196.849
10400 159.533
10600 134.078
10800 126.808
11000 187.484
11200 106.396
11400 85.0641
11600 92.2186
11800 80.7661
12000 194.395
12200 201.408
12400 112.035
12600 139.425
12800 148.735
13000 74.436
13200 72.6234
13400 138.224
13600 125.555
13800 90.0371
14000 66.2648
14200 89.6351
14400 90.9199
14600 63.5942
14800 189.785
15000 115.755
15200 77.6231
15400 119.897
15600 128.112
15800 49.0163
16000 131.512
16200 98.0206
16400 93.951
16600 53.1043
16800 79.156
17000 172.994
17200 94.9722
17400 44.8006
17600 108.562
17800 149.407
18000 88.1625
18200 126.671
18400 74.3559
18600 92.335
18800 115.1
19000 167.672
19200 112.37
19400 128.082
19600 83.739
19800 133.983
20000 96.2055
