# Time-averaged data for fix myat7
# TimeStep v_temperature
0 100.644
200 95.2127
400 100.182
600 94.717
800 94.4242
1000 86.0258
1200 97.5879
1400 109.288
1600 106.397
1800 105.119
2000 106.297
2200 103.402
2400 103.972
2600 102.82
2800 107.431
3000 103.873
3200 104.29
3400 97.3095
3600 88.3585
3800 102.239
4000 103.848
4200 100.759
4400 100.037
4600 106.426
4800 105.346
5000 97.0439
5200 101.907
5400 105.926
5600 103.083
5800 109.226
6000 103.653
6200 104.62
6400 101.576
6600 97.6893
6800 97.9688
7000 105.659
7200 107.771
7400 101.536
7600 100.879
7800 103.518
8000 100.453
8200 108.129
8400 96.2595
8600 108.813
8800 96.5485
9000 105.134
9200 97.6956
9400 102.951
9600 100.193
9800 102.532
10000 93.8006
10200 101.374
10400 95.3065
10600 104.508
10800 101.659
11000 104.113
11200 106.129
11400 97.7342
11600 104.341
11800 94.4156
12000 100.982
12200 95.2349
12400 103.938
12600 95.3081
12800 103.964
13000 107.41
13200 104.59
13400 97.9176
13600 100.482
13800 96.9498
14000 94.6675
14200 99.0667
14400 100.434
14600 104.686
14800 93.2195
15000 100.842
15200 97.8773
15400 104.327
15600 95.3869
15800 100.215
16000 96.3537
16200 106.766
16400 99.0086
16600 105.29
16800 106.168
17000 101.414
17200 98.9759
17400 102.112
17600 99.0069
17800 108.049
18000 103.644
18200 97.3492
18400 101.653
18600 96.0213
18800 104.789
19000 101.842
19200 97.421
19400 105.748
19600 101.755
19800 96.7556
20000 101.94
