# Time-averaged data for fix myat8
# TimeStep v_volume
0 2999.69
200 2999.69
400 2999.69
600 2999.69
800 2999.69
1000 2999.69
1200 2999.69
1400 2999.69
1600 2999.69
1800 2999.69
2000 2999.69
2200 2999.69
2400 2999.69
2600 2999.69
2800 2999.69
3000 2999.69
3200 2999.69
3400 2999.69
3600 2999.69
3800 2999.69
4000 2999.69
4200 2999.69
4400 2999.69
4600 2999.69
4800 2999.69
5000 2999.69
5200 2999.69
5400 2999.69
5600 2999.69
5800 2999.69
6000 2999.69
6200 2999.69
6400 2999.69
6600 2999.69
6800 2999.69
7000 2999.69
7200 2999.69
7400 2999.69
7600 2999.69
7800 2999.69
8000 2999.69
8200 2999.69
8400 2999.69
8600 2999.69
8800 2999.69
9000 2999.69
9200 2999.69
9400 2999.69
9600 2999.69
9800 2999.69
10000 2999.69
10200 2999.69
10400 2999.69
10600 2999.69
10800 2999.69
11000 2999.69
11200 2999.69
11400 2999.69
11600 2999.69
11800 2999.69
12000 2999.69
12200 2999.69
12400 2999.69
12600 2999.69
12800 2999.69
13000 2999.69
13200 2999.69
13400 2999.69
13600 2999.69
13800 2999.69
14000 2999.69
14200 2999.69
14400 2999.69
14600 2999.69
14800 2999.69
15000 2999.69
15200 2999.69
15400 2999.69
15600 2999.69
15800 2999.69
16000 2999.69
16200 2999.69
16400 2999.69
16600 2999.69
16800 2999.69
17000 2999.69
17200 2999.69
17400 2999.69
17600 2999.69
17800 2999.69
18000 2999.69
18200 2999.69
18400 2999.69
18600 2999.69
18800 2999.69
19000 2999.69
19200 2999.69
19400 2999.69
19600 2999.69
19800 2999.69
20000 2999.69
