0 217670.2068572671
200 502571.78503914207
400 715494.4421003517
600 876536.3816989477
800 991997.1606790634
1000 1078616.7700057232
1200 1144542.3121983174
1400 1192031.857339565
1600 1228414.9354866163
1800 1255176.5153375068
2000 1273531.8343404746
2200 1286945.1801857688
2400 1298589.8253868374
2600 1306204.1869996735
2800 1311392.5308501902
3000 1315118.1762952725
3200 1317695.9575734113
3400 1320001.6617479755
3600 1327839.8128299054
3800 1326991.060678935
4000 1326382.8583492897
4200 1332726.5898301778
4400 1330854.8836572608
4600 1329963.665360793
4800 1328342.840578955
5000 1331795.03101837
5200 1331885.7927750708
5400 1330682.3313985085
5600 1329591.1283244588
5800 1330460.4388131946
6000 1329166.0657129078
6200 1330513.6832125983
6400 1330518.9854729539
6600 1330997.5285765387
6800 1334895.4325391871
7000 1335401.161237627
7200 1338738.360285614
7400 1341239.613288791
7600 1341097.0541763052
7800 1340030.5223747336
8000 1336826.3665756565
8200 1335060.409063779
8400 1334500.4551712528
8600 1332855.4289814925
8800 1333490.9341553934
9000 1331648.9257200272
9200 1333223.0938470059
9400 1332353.7618710126
9600 1330857.61122966
9800 1331862.7596045434
10000 1330538.1543648911
10200 1333793.699407638
10400 1337325.0566203434
10600 1334858.8514087347
10800 1334964.5359242687
11000 1333272.8037720448
11200 1332361.7075877099
11400 1332758.26535486
11600 1331347.5844240703
11800 1338161.837594201
12000 1335939.586662082
12200 1335436.8278872005
12400 1335306.694580456
12600 1335027.4335410423
12800 1333260.666078016
13000 1331441.2096424159
13200 1330462.4372445557
13400 1330943.0229589879
13600 1331651.687991607
13800 1332177.319414305
14000 1336135.1916160763
14200 1334688.6077049526
14400 1334345.0945046796
14600 1334359.1419046079
14800 1333633.627060501
15000 1332595.1753549976
15200 1333047.779566935
15400 1335095.2358736836
15600 1334380.0190006148
15800 1333879.0938750254
16000 1337613.4746181096
16200 1336304.5276353874
16400 1335563.7174717546
16600 1334663.6633148338
16800 1334623.3341014462
17000 1334079.5284991565
17200 1337644.641921699
17400 1336604.0763936366
17600 1340663.8206153717
17800 1339111.5593673803
18000 1337591.244591095
18200 1336393.2497291102
18400 1335596.1530527843
18600 1334158.9117925013
18800 1332528.2281680254
19000 1331888.9512976427
19200 1332507.372345524
19400 1333012.176983645
19600 1332405.6295726006
19800 1334075.5137845364
20000 1333064.7025187085
