0 0.0003814435390764144
200 0.00016520802903542347
400 0.00011604407968760427
600 9.472384237400427e-05
800 8.36987214744591e-05
1000 7.697719557493124e-05
1200 7.254331549845279e-05
1400 6.965325091263846e-05
1600 6.759026747117873e-05
1800 6.614917745876195e-05
2000 6.51957743153939e-05
2200 6.45162632670539e-05
2400 6.39377364830328e-05
2600 6.35650190693746e-05
2800 6.33135328300998e-05
3000 6.313416965236239e-05
3200 6.301066158541774e-05
3400 6.29005981289315e-05
3600 6.252930003520467e-05
3800 6.256929418397943e-05
4000 6.259798483709471e-05
4200 6.230002064092615e-05
4400 6.23876390091182e-05
4600 6.242944541842584e-05
4800 6.250562092760875e-05
5000 6.234359801721315e-05
5200 6.23393495940332e-05
5400 6.239572893995685e-05
5600 6.244693747299864e-05
5800 6.240613522428004e-05
6000 6.246690778296243e-05
6200 6.240363786011833e-05
6400 6.24033891749521e-05
6600 6.238095283612438e-05
6800 6.219880001926202e-05
7000 6.217524476179234e-05
7200 6.202025468024786e-05
7400 6.190459425183537e-05
7600 6.191117473308232e-05
7800 6.196044990676155e-05
8000 6.21089590473994e-05
8200 6.21911139686599e-05
8400 6.221720924364638e-05
8600 6.229399847107055e-05
8800 6.22643108614158e-05
9000 6.23504382059537e-05
9200 6.227681956479759e-05
9400 6.231745384088866e-05
9600 6.23875111466025e-05
9800 6.234042768774774e-05
10000 6.240249013735616e-05
10200 6.225017713909267e-05
10400 6.208579854546348e-05
10600 6.220050454586053e-05
10800 6.219558034749273e-05
11000 6.227449762736402e-05
11200 6.231708220244341e-05
11400 6.229853996292712e-05
11600 6.236455079538736e-05
11800 6.204697497905315e-05
12000 6.215018619411033e-05
12200 6.217358419453766e-05
12400 6.21796433674125e-05
12600 6.219265010525243e-05
12800 6.22750645598606e-05
13000 6.23601654010921e-05
13200 6.240604148666351e-05
13400 6.238350750022277e-05
13600 6.235030887119973e-05
13800 6.232570758045561e-05
14000 6.214108765049923e-05
14200 6.220843841463702e-05
14400 6.222445332701001e-05
14600 6.222379826215246e-05
14800 6.22576488552838e-05
15000 6.230616438560393e-05
15200 6.228500983070887e-05
15400 6.218949167382597e-05
15600 6.222282473722573e-05
15800 6.22461919047892e-05
16000 6.207241152294465e-05
16200 6.213321315467827e-05
16400 6.216767719050224e-05
16600 6.220960106826965e-05
16800 6.221148089774073e-05
17000 6.223683991953534e-05
17200 6.20709652272441e-05
17400 6.211928836784331e-05
17600 6.193118123902269e-05
17800 6.200297015907732e-05
18000 6.207344313210821e-05
18200 6.212908817966667e-05
18400 6.216616741920923e-05
18600 6.223313678846413e-05
18800 6.230929469260116e-05
19000 6.233920175870307e-05
19200 6.231026993042521e-05
19400 6.228667336183673e-05
19600 6.231502795568688e-05
19800 6.223702721264472e-05
20000 6.228421913674212e-05
