# Time-averaged data for fix myat8
# TimeStep v_volume
0 44996.5
200 44996.5
400 44996.5
600 44996.5
800 44996.5
1000 44996.5
1200 44996.5
1400 44996.5
1600 44996.5
1800 44996.5
2000 44996.5
2200 44996.5
2400 44996.5
2600 44996.5
2800 44996.5
3000 44996.5
3200 44996.5
3400 44996.5
3600 44996.5
3800 44996.5
4000 44996.5
4200 44996.5
4400 44996.5
4600 44996.5
4800 44996.5
5000 44996.5
5200 44996.5
5400 44996.5
5600 44996.5
5800 44996.5
6000 44996.5
6200 44996.5
6400 44996.5
6600 44996.5
6800 44996.5
7000 44996.5
7200 44996.5
7400 44996.5
7600 44996.5
7800 44996.5
8000 44996.5
8200 44996.5
8400 44996.5
8600 44996.5
8800 44996.5
9000 44996.5
9200 44996.5
9400 44996.5
9600 44996.5
9800 44996.5
10000 44996.5
10200 44996.5
10400 44996.5
10600 44996.5
10800 44996.5
11000 44996.5
11200 44996.5
11400 44996.5
11600 44996.5
11800 44996.5
12000 44996.5
12200 44996.5
12400 44996.5
12600 44996.5
12800 44996.5
13000 44996.5
13200 44996.5
13400 44996.5
13600 44996.5
13800 44996.5
14000 44996.5
14200 44996.5
14400 44996.5
14600 44996.5
14800 44996.5
15000 44996.5
15200 44996.5
15400 44996.5
15600 44996.5
15800 44996.5
16000 44996.5
16200 44996.5
16400 44996.5
16600 44996.5
16800 44996.5
17000 44996.5
17200 44996.5
17400 44996.5
17600 44996.5
17800 44996.5
18000 44996.5
18200 44996.5
18400 44996.5
18600 44996.5
18800 44996.5
19000 44996.5
19200 44996.5
19400 44996.5
19600 44996.5
19800 44996.5
20000 44996.5
