# Time-averaged data for fix myat3
# TimeStep v_Etot
0 12.3904
200 13.3351
400 13.7268
600 13.6916
800 13.5387
1000 13.6102
1200 13.6615
1400 13.5196
1600 13.6261
1800 13.9203
2000 13.7779
2200 13.7936
2400 13.7345
2600 13.7314
2800 13.8224
3000 13.6778
3200 13.4636
3400 13.7244
3600 13.7303
3800 13.9437
4000 13.7743
4200 13.5296
4400 13.6422
4600 13.6469
4800 13.4417
5000 13.8441
5200 13.89
5400 13.6822
5600 13.7298
5800 13.7542
6000 13.5763
6200 13.8575
6400 14.0137
6600 13.8421
6800 14.0179
7000 13.7095
7200 13.8908
7400 13.9238
7600 13.9781
7800 13.8855
8000 13.8401
8200 13.9351
8400 13.7991
8600 13.5071
8800 13.7496
9000 13.8955
9200 13.7451
9400 13.6357
9600 13.7171
9800 13.5284
10000 13.6751
10200 13.6888
10400 13.5958
10600 13.1413
10800 13.4652
11000 13.4923
11200 13.6689
11400 13.8774
11600 14.0181
11800 13.8101
12000 13.8484
12200 13.9132
12400 13.9858
12600 13.9198
12800 13.5996
13000 13.6499
13200 13.9002
13400 13.8683
13600 13.7293
13800 13.9167
14000 13.743
14200 13.82
14400 13.8183
14600 13.7348
14800 13.538
15000 13.8531
15200 13.6759
15400 13.7131
15600 13.6883
15800 13.8196
16000 13.9368
16200 13.7569
16400 13.6072
16600 13.8736
16800 14.05
17000 14.0957
17200 13.9733
17400 13.9965
17600 13.967
17800 13.7981
18000 13.8386
18200 13.8498
18400 13.8863
18600 13.9281
18800 13.8646
19000 13.9878
19200 13.875
19400 13.7785
19600 13.706
19800 13.5522
20000 13.4161
