# Time-averaged data for fix myat9
# TimeStep v_density
0 0.00184523
200 0.00184523
400 0.00184523
600 0.00184523
800 0.00184523
1000 0.00184523
1200 0.00184523
1400 0.00184523
1600 0.00184523
1800 0.00184523
2000 0.00184523
2200 0.00184523
2400 0.00184523
2600 0.00184523
2800 0.00184523
3000 0.00184523
3200 0.00184523
3400 0.00184523
3600 0.00184523
3800 0.00184523
4000 0.00184523
4200 0.00184523
4400 0.00184523
4600 0.00184523
4800 0.00184523
5000 0.00184523
5200 0.00184523
5400 0.00184523
5600 0.00184523
5800 0.00184523
6000 0.00184523
6200 0.00184523
6400 0.00184523
6600 0.00184523
6800 0.00184523
7000 0.00184523
7200 0.00184523
7400 0.00184523
7600 0.00184523
7800 0.00184523
8000 0.00184523
8200 0.00184523
8400 0.00184523
8600 0.00184523
8800 0.00184523
9000 0.00184523
9200 0.00184523
9400 0.00184523
9600 0.00184523
9800 0.00184523
10000 0.00184523
10200 0.00184523
10400 0.00184523
10600 0.00184523
10800 0.00184523
11000 0.00184523
11200 0.00184523
11400 0.00184523
11600 0.00184523
11800 0.00184523
12000 0.00184523
12200 0.00184523
12400 0.00184523
12600 0.00184523
12800 0.00184523
13000 0.00184523
13200 0.00184523
13400 0.00184523
13600 0.00184523
13800 0.00184523
14000 0.00184523
14200 0.00184523
14400 0.00184523
14600 0.00184523
14800 0.00184523
15000 0.00184523
15200 0.00184523
15400 0.00184523
15600 0.00184523
15800 0.00184523
16000 0.00184523
16200 0.00184523
16400 0.00184523
16600 0.00184523
16800 0.00184523
17000 0.00184523
17200 0.00184523
17400 0.00184523
17600 0.00184523
17800 0.00184523
18000 0.00184523
18200 0.00184523
18400 0.00184523
18600 0.00184523
18800 0.00184523
19000 0.00184523
19200 0.00184523
19400 0.00184523
19600 0.00184523
19800 0.00184523
20000 0.00184523
