# Time-averaged data for fix myat3
# TimeStep v_Etot
0 -13.2658
200 -8.88119
400 -8.38716
600 -7.9572
800 -8.42521
1000 -8.87134
1200 -8.55453
1400 -7.97209
1600 -8.16718
1800 -8.22057
2000 -8.77188
2200 -7.69295
2400 -8.26783
2600 -8.04274
2800 -8.49485
3000 -8.08382
3200 -8.57272
3400 -7.58177
3600 -7.94912
3800 -7.9151
4000 -7.28686
4200 -7.98411
4400 -7.43984
4600 -8.00942
4800 -7.59933
5000 -7.62913
5200 -7.4948
5400 -8.03052
5600 -7.99366
5800 -8.02179
6000 -8.68295
6200 -7.31906
6400 -8.27789
6600 -8.22908
6800 -7.98398
7000 -8.26965
7200 -7.53446
7400 -8.57241
7600 -7.75632
7800 -8.16287
8000 -8.18627
8200 -8.5565
8400 -7.93686
8600 -8.43469
8800 -7.6507
9000 -7.84611
9200 -7.71477
9400 -8.17005
9600 -8.18796
9800 -7.61111
10000 -8.13378
10200 -8.12418
10400 -8.30745
10600 -7.87402
10800 -8.31136
11000 -7.21926
11200 -8.08301
11400 -8.08564
11600 -8.36905
11800 -7.7322
12000 -7.51417
12200 -7.46156
12400 -7.10806
12600 -7.60464
12800 -7.93291
13000 -8.09941
13200 -8.34591
13400 -8.21318
13600 -8.3665
13800 -8.47107
14000 -8.01427
14200 -8.93305
14400 -8.21033
14600 -8.03285
14800 -8.03164
15000 -8.19348
15200 -7.67264
15400 -7.88727
15600 -7.95951
15800 -7.95311
16000 -8.31227
16200 -8.43629
16400 -8.57083
16600 -9.18358
16800 -8.33319
17000 -7.92982
17200 -8.22956
17400 -8.36568
17600 -8.54179
17800 -8.18431
18000 -8.12622
18200 -8.22938
18400 -9.14249
18600 -9.00781
18800 -8.56226
19000 -9.10974
19200 -8.60699
19400 -7.55721
19600 -8.24028
19800 -7.85644
20000 -8.03979
