# Time-averaged data for fix myat6
# TimeStep v_pressure
0 48.7863
200 77.3498
400 89.1564
600 73.4102
800 119.802
1000 83.7601
1200 78.8214
1400 31.8646
1600 105.33
1800 71.921
2000 58.3812
2200 53.5273
2400 77.7187
2600 71.4155
2800 88.543
3000 129.15
3200 92.4891
3400 89.1458
3600 63.8741
3800 96.2333
4000 53.4952
4200 108.213
4400 120.62
4600 63.997
4800 35.0126
5000 105.041
5200 60.3534
5400 64.8103
5600 117.426
5800 103.816
6000 64.9477
6200 53.1966
6400 118.253
6600 75.1656
6800 31.1679
7000 89.6646
7200 85.3149
7400 78.8522
7600 97.4471
7800 93.0573
8000 66.4739
8200 83.3116
8400 59.6715
8600 114.736
8800 77.1485
9000 73.9358
9200 57.2787
9400 25.0431
9600 37.5798
9800 104.019
10000 54.9534
10200 79.8022
10400 81.7859
10600 82.2688
10800 89.618
11000 119.52
11200 65.2548
11400 63.762
11600 75.4202
11800 84.7092
12000 114.9
12200 53.3478
12400 105.493
12600 77.982
12800 140.832
13000 90.1224
13200 151.137
13400 59.9951
13600 100.313
13800 78.3847
14000 91.8123
14200 132.729
14400 63.2218
14600 79.3025
14800 150.555
15000 92.1459
15200 86.8998
15400 63.2997
15600 74.1792
15800 108.461
16000 56.645
16200 114.044
16400 51.9759
16600 92.2256
16800 60.8892
17000 66.2071
17200 64.1241
17400 43.5494
17600 88.4252
17800 56.5736
18000 89.1216
18200 83.8026
18400 133.937
18600 105.058
18800 80.1745
19000 62.4952
19200 93.1724
19400 61.5769
19600 83.9842
19800 41.0376
20000 90.497
