# Time-averaged data for fix myat8
# TimeStep v_volume
0 7104.46
200 7104.46
400 7104.46
600 7104.46
800 7104.46
1000 7104.46
1200 7104.46
1400 7104.46
1600 7104.46
1800 7104.46
2000 7104.46
2200 7104.46
2400 7104.46
2600 7104.46
2800 7104.46
3000 7104.46
3200 7104.46
3400 7104.46
3600 7104.46
3800 7104.46
4000 7104.46
4200 7104.46
4400 7104.46
4600 7104.46
4800 7104.46
5000 7104.46
5200 7104.46
5400 7104.46
5600 7104.46
5800 7104.46
6000 7104.46
6200 7104.46
6400 7104.46
6600 7104.46
6800 7104.46
7000 7104.46
7200 7104.46
7400 7104.46
7600 7104.46
7800 7104.46
8000 7104.46
8200 7104.46
8400 7104.46
8600 7104.46
8800 7104.46
9000 7104.46
9200 7104.46
9400 7104.46
9600 7104.46
9800 7104.46
10000 7104.46
10200 7104.46
10400 7104.46
10600 7104.46
10800 7104.46
11000 7104.46
11200 7104.46
11400 7104.46
11600 7104.46
11800 7104.46
12000 7104.46
12200 7104.46
12400 7104.46
12600 7104.46
12800 7104.46
13000 7104.46
13200 7104.46
13400 7104.46
13600 7104.46
13800 7104.46
14000 7104.46
14200 7104.46
14400 7104.46
14600 7104.46
14800 7104.46
15000 7104.46
15200 7104.46
15400 7104.46
15600 7104.46
15800 7104.46
16000 7104.46
16200 7104.46
16400 7104.46
16600 7104.46
16800 7104.46
17000 7104.46
17200 7104.46
17400 7104.46
17600 7104.46
17800 7104.46
18000 7104.46
18200 7104.46
18400 7104.46
18600 7104.46
18800 7104.46
19000 7104.46
19200 7104.46
19400 7104.46
19600 7104.46
19800 7104.46
20000 7104.46
