# Time-averaged data for fix myat8
# TimeStep v_volume
0 27000
200 27000
400 27000
600 27000
800 27000
1000 27000
1200 27000
1400 27000
1600 27000
1800 27000
2000 27000
2200 27000
2400 27000
2600 27000
2800 27000
3000 27000
3200 27000
3400 27000
3600 27000
3800 27000
4000 27000
4200 27000
4400 27000
4600 27000
4800 27000
5000 27000
5200 27000
5400 27000
5600 27000
5800 27000
6000 27000
6200 27000
6400 27000
6600 27000
6800 27000
7000 27000
7200 27000
7400 27000
7600 27000
7800 27000
8000 27000
8200 27000
8400 27000
8600 27000
8800 27000
9000 27000
9200 27000
9400 27000
9600 27000
9800 27000
10000 27000
10200 27000
10400 27000
10600 27000
10800 27000
11000 27000
11200 27000
11400 27000
11600 27000
11800 27000
12000 27000
12200 27000
12400 27000
12600 27000
12800 27000
13000 27000
13200 27000
13400 27000
13600 27000
13800 27000
14000 27000
14200 27000
14400 27000
14600 27000
14800 27000
15000 27000
15200 27000
15400 27000
15600 27000
15800 27000
16000 27000
16200 27000
16400 27000
16600 27000
16800 27000
17000 27000
17200 27000
17400 27000
17600 27000
17800 27000
18000 27000
18200 27000
18400 27000
18600 27000
18800 27000
19000 27000
19200 27000
19400 27000
19600 27000
19800 27000
20000 27000
