# Time-averaged data for fix myat6
# TimeStep v_pressure
0 27441.7
200 3642.98
400 2021.85
600 995.029
800 954.524
1000 1196.86
1200 976.523
1400 811.21
1600 1039
1800 846.937
2000 1004.85
2200 961.617
2400 1035.67
2600 1273.94
2800 943.37
3000 1302.58
3200 867.081
3400 799.631
3600 1120.81
3800 979.347
4000 1236.89
4200 1381.41
4400 941.984
4600 916.858
4800 1070.36
5000 950.918
5200 781.937
5400 948.809
5600 859.468
5800 1062.78
6000 998.434
6200 1241
6400 847.84
6600 754.822
6800 859.33
7000 812.929
7200 1035.57
7400 980.045
7600 1100.68
7800 1188.59
8000 1089.66
8200 1000.25
8400 984.333
8600 1182.55
8800 919.422
9000 912.243
9200 953.649
9400 641.254
9600 813.742
9800 917.577
10000 790.152
10200 1305.38
10400 1100.19
10600 1003.03
10800 731.308
11000 922.745
11200 1091.17
11400 1178.04
11600 946.413
11800 918.362
12000 864.057
12200 751.179
12400 1044.98
12600 1023.7
12800 1099.69
13000 1073.12
13200 1163.54
13400 996.58
13600 968.402
13800 903.474
14000 1360.95
14200 710.143
14400 1195.08
14600 1122.22
14800 877.518
15000 1094.34
15200 1081.7
15400 892.76
15600 1380.18
15800 936.428
16000 1256.06
16200 1076.27
16400 1299.88
16600 1033.42
16800 926.226
17000 1149.36
17200 962.303
17400 1070.91
17600 1074.27
17800 1038.64
18000 1256.6
18200 1067.89
18400 865.616
18600 934.091
18800 938.478
19000 1014.08
19200 1228.43
19400 845.689
19600 946.684
19800 851.391
20000 1015.73
