# Time-averaged data for fix myat9
# TimeStep v_density
0 0.0461318
200 0.0461318
400 0.0461318
600 0.0461318
800 0.0461318
1000 0.0461318
1200 0.0461318
1400 0.0461318
1600 0.0461318
1800 0.0461318
2000 0.0461318
2200 0.0461318
2400 0.0461318
2600 0.0461318
2800 0.0461318
3000 0.0461318
3200 0.0461318
3400 0.0461318
3600 0.0461318
3800 0.0461318
4000 0.0461318
4200 0.0461318
4400 0.0461318
4600 0.0461318
4800 0.0461318
5000 0.0461318
5200 0.0461318
5400 0.0461318
5600 0.0461318
5800 0.0461318
6000 0.0461318
6200 0.0461318
6400 0.0461318
6600 0.0461318
6800 0.0461318
7000 0.0461318
7200 0.0461318
7400 0.0461318
7600 0.0461318
7800 0.0461318
8000 0.0461318
8200 0.0461318
8400 0.0461318
8600 0.0461318
8800 0.0461318
9000 0.0461318
9200 0.0461318
9400 0.0461318
9600 0.0461318
9800 0.0461318
10000 0.0461318
10200 0.0461318
10400 0.0461318
10600 0.0461318
10800 0.0461318
11000 0.0461318
11200 0.0461318
11400 0.0461318
11600 0.0461318
11800 0.0461318
12000 0.0461318
12200 0.0461318
12400 0.0461318
12600 0.0461318
12800 0.0461318
13000 0.0461318
13200 0.0461318
13400 0.0461318
13600 0.0461318
13800 0.0461318
14000 0.0461318
14200 0.0461318
14400 0.0461318
14600 0.0461318
14800 0.0461318
15000 0.0461318
15200 0.0461318
15400 0.0461318
15600 0.0461318
15800 0.0461318
16000 0.0461318
16200 0.0461318
16400 0.0461318
16600 0.0461318
16800 0.0461318
17000 0.0461318
17200 0.0461318
17400 0.0461318
17600 0.0461318
17800 0.0461318
18000 0.0461318
18200 0.0461318
18400 0.0461318
18600 0.0461318
18800 0.0461318
19000 0.0461318
19200 0.0461318
19400 0.0461318
19600 0.0461318
19800 0.0461318
20000 0.0461318
