# Time-averaged data for fix myat6
# TimeStep v_pressure
0 29.721
200 21.5496
400 28.5014
600 35.0952
800 35.3916
1000 29.1032
1200 26.8152
1400 34.9314
1600 27.4563
1800 37.7938
2000 23.5848
2200 30.0907
2400 28.6661
2600 28.3063
2800 25.3807
3000 29.5739
3200 42.0775
3400 29.6767
3600 40.8449
3800 32.5496
4000 32.9675
4200 36.9406
4400 25.0652
4600 27.864
4800 27.4231
5000 31.2607
5200 40.0024
5400 38.1264
5600 30.4031
5800 47.1439
6000 31.9469
6200 25.9408
6400 26.584
6600 34.4133
6800 27.6739
7000 32.4734
7200 31.2517
7400 34.9165
7600 27.9888
7800 42.2815
8000 27.1754
8200 29.2158
8400 26.6531
8600 26.5837
8800 36.3159
9000 33.269
9200 25.5673
9400 37.1291
9600 29.2852
9800 35.1196
10000 35.5252
10200 30.9169
10400 29.9793
10600 32.3665
10800 33.6156
11000 49.6569
11200 33.2368
11400 32.3255
11600 34.5368
11800 26.4178
12000 32.1127
12200 29.4832
12400 43.6447
12600 31.2997
12800 25.5799
13000 28.4176
13200 30.6275
13400 28.1514
13600 28.2783
13800 29.4701
14000 26.9084
14200 27.5569
14400 39.1855
14600 31.0567
14800 27.1366
15000 24.573
15200 25.5371
15400 28.6294
15600 36.1837
15800 39.5352
16000 43.5535
16200 31.6847
16400 29.2487
16600 32.1436
16800 39.958
17000 30.9913
17200 33.6992
17400 33.8993
17600 28.3918
17800 27.8656
18000 31.0065
18200 41.0288
18400 25.527
18600 39.1702
18800 32.8206
19000 31.3885
19200 31.054
19400 32.0048
19600 33.4764
19800 29.4543
20000 34.8614
