# Time-averaged data for fix myat2
# TimeStep v_Ekin
0 14.7
200 14.111
400 14.1479
600 14.3186
800 15.2706
1000 14.2124
1200 14.6475
1400 14.6172
1600 14.8521
1800 14.961
2000 14.6885
2200 15.0545
2400 14.6109
2600 14.9372
2800 15.4026
3000 14.8954
3200 15.0918
3400 14.602
3600 14.2719
3800 14.6867
4000 14.6803
4200 14.6066
4400 15.4509
4600 14.9634
4800 15.2418
5000 15.1967
5200 14.7652
5400 14.6816
5600 14.2972
5800 14.5979
6000 14.9206
6200 15.1033
6400 14.6688
6600 14.9963
6800 14.7099
7000 14.6346
7200 14.293
7400 14.9781
7600 14.5576
7800 14.8419
8000 14.7304
8200 14.5517
8400 15.0608
8600 14.7371
8800 14.259
9000 14.4386
9200 14.6274
9400 14.6388
9600 14.7116
9800 14.481
10000 14.9016
10200 14.4849
10400 15.0718
10600 14.3342
10800 14.6319
11000 15.0956
11200 15.165
11400 14.7629
11600 14.5648
11800 15.0488
12000 13.9923
12200 15.1649
12400 14.6794
12600 14.8722
12800 14.9634
13000 14.9469
13200 14.0992
13400 14.5235
13600 14.8937
13800 14.6053
14000 14.9884
14200 14.1321
14400 14.2566
14600 14.7431
14800 14.824
15000 14.643
15200 14.8787
15400 14.8099
15600 15.1768
15800 14.9834
16000 14.6167
16200 14.5307
16400 15.1347
16600 14.8067
16800 14.8036
17000 15.0413
17200 14.4561
17400 14.7666
17600 14.7331
17800 14.5142
18000 14.2309
18200 14.7988
18400 14.5928
18600 14.0467
18800 14.944
19000 15.021
19200 14.9204
19400 14.5396
19600 15.1817
19800 15.0981
20000 14.2562
