# Time-averaged data for fix myat6
# TimeStep v_pressure
0 44.4922
200 37.3935
400 72.4626
600 33.732
800 43.435
1000 85.3779
1200 60.5244
1400 47.4601
1600 33.4511
1800 39.9208
2000 54.1078
2200 55.8049
2400 44.6097
2600 49.9994
2800 57.7268
3000 56.7617
3200 53.4786
3400 44.3688
3600 77.2966
3800 50.7649
4000 49.7738
4200 69.6539
4400 48.1607
4600 41.4634
4800 42.3977
5000 35.2489
5200 81.2642
5400 41.5105
5600 57.7084
5800 43.0883
6000 53.0992
6200 46.1849
6400 39.6796
6600 64.7285
6800 53.0531
7000 91.6871
7200 54.9512
7400 71.0951
7600 54.703
7800 53.4976
8000 46.8258
8200 61.1117
8400 42.9261
8600 48.755
8800 83.7278
9000 43.739
9200 66.893
9400 65.8364
9600 38.7317
9800 85.81
10000 45.9371
10200 57.7347
10400 75.423
10600 68.8101
10800 54.0173
11000 38.9454
11200 58.3064
11400 55.064
11600 61.1641
11800 43.7307
12000 61.737
12200 43.907
12400 44.3354
12600 47.9884
12800 52.7438
13000 41.2588
13200 92.8528
13400 70.1699
13600 56.5752
13800 50.4032
14000 53.8422
14200 77.5677
14400 72.874
14600 64.7464
14800 48.7326
15000 60.0607
15200 47.8798
15400 56.057
15600 54.4939
15800 63.3051
16000 60.9173
16200 35.9392
16400 46.5868
16600 57.3074
16800 39.0463
17000 47.5147
17200 63.508
17400 53.8738
17600 61.4788
17800 78.5171
18000 62.1101
18200 62.0485
18400 47.6044
18600 82.8826
18800 40.7247
19000 47.2
19200 61.8681
19400 63.4401
19600 47.9567
19800 69.0179
20000 64.6425
